,title,topic,stance,comment,parent_id,comment_id,viewpoint
49,If they won't let us marry.,gay marriage,attack,"It doesn't make any difference to you, committed, monogamous, or promiscuous, because it's gay. The homosexuality is what's hated. Your ilk ban gay people from the opportunity of marriage, then hate us because we're not acting married. In fact, any social support for our relationships, such as that taken for granted by heterosexual partners, is opposed, on the basis of mind-readings from an imaginary friend in the sky. It shouldn't be surprising if some gay people operate outside of the bourgeois mainstream, when not welcomed into it.",45,50,topic_stance_votes_1
50,If they won't let us marry.,gay marriage,support,"Then there was the guy who arrived in heaven, and as St Peter was walking him along to meet God, they passed this long high circular wall.... He asked what it was for, and St Peter winked and replied that that was the Fundie compound, as they all believed they were the only ones.......",49,51,topic_stance_votes_1
51,If they won't let us marry.,gay marriage,attack,"You continue to ignore the fact that your cohort Matthew isn't the least bit ashamed to start sexually suggestive threads like this one http://www.4forums.com/political/sho...988#post298988 which is the premise for this thread. So don't blame me when it's members of your community who think they can gain political clout by seducing straight people sexually in order to destroy the institution of marriage. 
It is Matthew who suggested using sex as a tool as some whoremonger would, and it is Matthew who said he trolls the gay personals even though he also claims to be in a committed relationship. So it isn't straights like me who propagate the appearance of promiscuity in your community, we just assume it based on what your community puts out there. And your tiny minority puts plenty out there to assume it from.",50,52,topic_stance_votes_2
52,If they won't let us marry.,gay marriage,support,"One can only wonder why archie is so outraged by the concept of two people of the same gender marrying.
If he/she is secure in his/her marriage, there should be no threat at all.
The thought of my sister-in-law marrying her female love interest does not threaten my marriage to her sister in the least.
The thought of my attorney marrying his male love interest also is not a threat to my marriage.
Why complain when you have no skin in the game?",50,53,topic_stance_votes_1
53,If they won't let us marry.,gay marriage,attack,"How many times must I answer this before you will stop repeating the same ignorant question? I oppose it because same gender sex is unnatural, abnormal, morally corrupt and wrong for humanity and is ultimately self destructive to its practitioners. So although it isn't a threat to my marriage directly, it is a threat to traditional marriage. That you can't see that speaks volumes about your spiritual insight.",53,54,topic_stance_votes_2
54,If they won't let us marry.,gay marriage,attack,"Still focusing on plumbing, we see.
Is that the sole basis for opposite gender marriage, or are there more complex issues such as love and commitment involved in both?
Perhaps ""traditional marriage"" is an anachronism that needs modification in light of changing times.
If YOUR marriage is not threatened ""directly"",and supposing yours is a traditional one (It is, isn't it?), how can you claim there is a threat to the concept.
Once again, the rule is, ""No harm, no foul"".",54,55,topic_stance_votes_1
55,If they won't let us marry.,gay marriage,support,"It seems to me the real ""threat"" to the concept (if one can really be said to threaten an abstraction) is to see it purely in terms of what every species on the planet can do: reproduce. (And in at least one case--ours--over-reproduce.) The thing that makes humans special, that should be celebrated, praised, and encouraged, is the ability to love and commit ourselves monogamously to each other.
Which is, of course, the part that is completely ignored by posters like the one you address.",55,56,topic_stance_votes_1
56,If they won't let us marry.,gay marriage,support,I'll say Amen to that emoticonXHohoemoticonXGood,49,57,topic_stance_votes_1
57,If they won't let us marry.,gay marriage,attack,"You continue to ignore the fact that your cohort Matthew isn't the least bit ashamed to start sexually suggestive threads like this one http://www.4forums.com/political/sho...988#post298988 which is the premise for this thread. So don't blame me when it's members of your community who think they can gain political clout by seducing straight people sexually in order to destroy the institution of marriage. 
It is Matthew who suggested using sex as a tool as some whoremonger would, and it is Matthew who said he trolls the gay personals even though he also claims to be in a committed relationship. So it isn't straights like me who propagate the appearance of promiscuity in your community, we just assume it based on what your community puts out there. And your tiny minority puts plenty out there to assume it from.",57,58,topic_stance_votes_2
58,If they won't let us marry.,gay marriage,attack,"This is one person who has determined he has no interest in the institution, when he's been left out of it. Do you not believe anti-social behaviour can result from one's being pushed off into the margins? It does, for anyone, any group. The title of the thread Matt started is ""IF(emphasis mine) they won't let us marry."" How might the reaction be different if the person was allowed the opportunity to celebrate a fully recognized, supported, equal to heterosexual, married relationship? 
-or many of the fictional chosen ones of God in the Bible. I couldn't resist. 
Your Christian-identifying straight community, puts out a helluva lot more, per capita.",58,59,topic_stance_votes_1
59,If they won't let us marry.,gay marriage,attack,And your religious mania speaks volumes to the fact you can't argue with anything but meaningless rhetoric.,54,60,topic_stance_votes_1
60,If they won't let us marry.,gay marriage,support,"What about straight porn?
There is a lot out there, should we use that as a way to judge the 'straight community'?
I think us straights are doing a good job in destroying marriage(divorce rates) without any help from the gay community.",60,61,topic_stance_votes_1
61,If they won't let us marry.,gay marriage,support,"Maybe someone can explain the logic to me? How can one criticize non-monogamous, non-committed gay relationships or marriage, but not support monogamous, committed gay relationships or marriage?",60,62,topic_stance_votes_1
62,If they won't let us marry.,gay marriage,attack,"When did I bring up porn at all? And why are you going so far off topic from the point I was making about the premise of this thread? And let's say I was condemning gay porn anywhere in this thread, would that mean I was therefore condoning straight porn? Really, BBS, what kind of rational debating style is that?
I agree, so we don't need any help by redefining it so as to allow any tom, dick or harry to marry each other now also. Pun intended!!! emoticonXRolleyes",61,63,topic_stance_votes_2
63,If they won't let us marry.,gay marriage,support,"Im a born again christian, but I will also be the first one to admit that a lot of christians are not following the teachings they claim to believe in. As far as gay marriages and gay relationships go, I do not support them, but I also dont judge the gay individual. I can say what I think gays do is wrong, but if I started saying that all gays are going to hell or anything like that, I have then passed judgement, and God would in turn pass equal judgement on me. I believe being gay is wrong, and as far as how I am supposed to answer the issue of gay marriage, do I think it should be legal or not, I guess I would say the bibles definition of marriage is a union between a man and a woman, not a union of two like genders, so I would have to say no, I dont support laws allowing gay marriages. Just because our society accepts something does not mean it is right, weather you are gay or strait either one.",63,64,topic_stance_votes_2
64,If they won't let us marry.,gay marriage,attack,"You need to reexamine what you just said.
You have a right to your beliefs, of course; we have freedom of religion in this country (except if you are a Member of the Native American Church), but once you cross the line into opposing same gender marriage, now it is an area of religiously based discrimination that has no business in the USA.",64,65,topic_stance_votes_1
65,If they won't let us marry.,gay marriage,support,"You are absolutely right in everything you say here grizzly, I agree with you 100% on all counts. And don't let anyone tell you that because you oppose same sex marriage because your beliefs are derived from the bible that you are practicing religiously based discrimination. Only someone with no wisdom or knowledge of the TRUTH would suggest such shallow drivel. And PTL on your salvation, we are brothers in Christ.",64,66,topic_stance_votes_2
66,If they won't let us marry.,gay marriage,support,"So let me get this straight Chester, if my religeous beliefs say an action is wrong, be it murder or homosexuality, etc, and I say I cant support that action, im descriminating against the folks commiting those actions. So because murder is wrong and I dont support it, im now descriminating against murderers, or because I believe rape is wrong and do not support it either, im descriminating against rapists. You say that all this is christian based desceimination and has no place in America, and that I need to rethink what I had said in my earlier post, but I think you need to rethink about your reply to that post, because to me it sounds like you want to throw all morals out the door and have an anything goes free for all. If you dont like to hear how christians feel about things, you should not discuss those issues in public where christian opinions can be added, and further more, when you said my statements were faith based descrimination and it had no place in America, you basically said christians have no place in America, so now who is descriminating against who. Simply stating that I believe murder, rape, or homosexuality is wrong is not descrimination, it is simply a statement of my beliefs, and never once did I even hint at passing judgement against gay people, I mearly stated that I believed their actions were wrong and that I could not support those actions by supporting laws that support those actions. Did you know that christian beliefs are descriminated against more than anything else in the world, the Bible calls it persicution.",66,67,topic_stance_votes_2
67,If they won't let us marry.,gay marriage,attack,"To liken homosexuality to rape and murder is disingenuous. Rape and murder deprive other human beings of the rights we both would protect whether from your religious or my secular standpoint. Living your life as a homosexual harms no one directly. 
Ironic that you don't feel the need to exercise your religious prerogative when it comes to multiple wives and the keeping of slaves as your religion has traditionally advocated. 
Simply put, you don't own this society. Where your religion and my philosophy agree we have no discord. Where yours seeks to limit my freedom without rational support beyond your dogma, you lose.",67,68,topic_stance_votes_1
68,If they won't let us marry.,gay marriage,attack,"If the only reason you thought murder was wrong was because of the Bible, then perhaps. But that's not the case now, is it? You can come up with a bunch of reasons why murder and rape are wrong that don't reference the Bible, right? But you yourself say that you think gay marriage is wrong just because of your Bible. You want your religious beliefs to have a negative effect other people's lives, and that's not right. Imagine if someone told you that you couldn't eat hotdogs any more, just because their religion said you shouldn't. Would you think that was right or just or even a little bit acceptable? Of course not. Let your religion effect your own life as much as you like, but when it comes to decisions that effect other people you have to be able to put your wholely personal beliefs aside and decide what to do based on some other criteria.",67,69,topic_stance_votes_1
69,If they won't let us marry.,gay marriage,attack,"when i used rape, murder, and being gay as examples, I was referring to them all being morally wrong, but also biblical.",69,70,topic_stance_votes_2
70,If they won't let us marry.,gay marriage,attack,"I think you should change your example.
How about ""worshipping another god"" or ""working on the Sabbaoth"".
They are both wrong according to your bible.
Otherwise, your point only relies on the negative association of rape and murder...",70,71,topic_stance_votes_1
71,If they won't let us marry.,gay marriage,support,"I wonder how the social conservatives are viewing things now? Do they still feel that allowing gays to marry is detrimental to our nation?
What do they fear the most now? To them, what's more detrimental to our nation? Steve and Tommy wanting to play house and tickle each other's nutsack or the ""upstanding"" conservative, hetrosexual, suit, tie and flag pin wearing politicians, that they continue to support and enable with their votes, that have driven this nation into the ground?
Sometimes I think we ought to pass a law preventing social conservative type people from marrying and procreating. They have done far more damage to our nation than any XXXXXX I have ever met.",71,72,topic_stance_votes_1
