,title,topic,stance,comment,parent_id,comment_id,viewpoint
10,How to Believe in God,existence of God,support,Thanks. I appreciate that.,10,11,topic_stance_votes_1
11,How to Believe in God,existence of God,attack,"That doesn't mean that God doesn't exist. God can be irrational, illogical and nonsensical and still exist.",10,12,topic_stance_votes_2
12,How to Believe in God,existence of God,attack,But that doesn't mean a god does exist.,12,13,topic_stance_votes_1
13,How to Believe in God,existence of God,attack,"I suggest you find out.
After all, it's attacking your own faith (Catholicism) harshly...and winning.
Basically, think of all the anti-Christian attacks you hear of...95%+ of those attacks are due to this movement. (It's a paganistic belief system that wraps itself in the guise of fundamentalist charismatic beliefs and could easily masquerade as Pentecostalism. Nearly all mega-churches in the world as well as the majority of 'christian TV' is WofF...TBN for example.)
Joel Olsteen, T.D. Jakes, Bakers, Paul and Jan Crouch...the list is endless.
Walk into a book store and chances are, most 'Christian books' are by a WofF.
They are the 'gnostics' Paul warned about...renewed.
They are the ultimate con game made legal.
Healt-Wealth prosperity cult.
Blab It, Grab It.
Name It, Claim It.
They're comming for you...but that's only because they smell your wallet.
Google it... ""Word of Faith""
Be shocked.
Be Amazed.
Run for the Hills!
Cower in terror!!!
Any of this sinking in?
One of the last Catholic masses I attended had the Priest bellow out a warning to beware of them...and if a Catholic is warning of somthing rather than playing nice and tickling ears...something's wrong. 
Oh, and the Popes visit to South America fairly recently was to combat these guys spread there...",8,14,topic_stance_votes_1
14,How to Believe in God,existence of God,attack,"Of course, it just means you can't use those arguments against the existence of certain Gods, such as certain Pagan or Deist Gods. They immune to those attacks.
However, a irrational, illogical, nonsensical God would go against several religion's belief in a God.",13,15,topic_stance_votes_2
15,How to Believe in God,existence of God,attack,Which religions would those be?,15,16,topic_stance_votes_1
16,How to Believe in God,existence of God,attack,Deist. Like I already stated.,16,17,topic_stance_votes_2
17,How to Believe in God,existence of God,attack,"However, a irrational, illogical, nonsensical God would go against several religion's belief in a God.
This is what you wrote, and I asked what those ""several"" religions might be. You answer didn't answer my question.",17,18,topic_stance_votes_1
18,How to Believe in God,existence of God,attack,"Oh, my apologies, I thought those were obvious: Abrahamic Religions. Shinto doesn't have this problem as the 'Gods' are your ancestors and no one in their right mind is going to say that every ancestor was logical, rational and sensical all of the time.",18,19,topic_stance_votes_2
19,How to Believe in God,existence of God,attack,"I strongly disagree. God is never irrational, illogical or nonsensical.
The beleif in Him is definitely illogical.",12,20,topic_stance_votes_1
20,How to Believe in God,existence of God,attack,"On the contrary, Gods that are omnipotent are irrational, illogical and nonsensical. Well, technically anything that is omnipotent has those problems.",20,21,topic_stance_votes_2
21,How to Believe in God,existence of God,attack,Prove it....emoticonXRolleyes :p,21,22,topic_stance_votes_1
22,How to Believe in God,existence of God,attack,"Do you understand what omnipotence means? 
God could create a paradox, in which it should be able to resolve, which again means it can't create a paradox. That alone is irrational, illogical and nonsensical.",22,23,topic_stance_votes_2
23,How to Believe in God,existence of God,attack,"No.
I had to include ten characters in this post",14,24,topic_stance_votes_2
24,How to Believe in God,existence of God,support,"If God can do anything, than he can contradict any 'illogical' hogwash against Him.",24,25,topic_stance_votes_2
25,How to Believe in God,existence of God,attack,That would be true if there were a god.,25,26,topic_stance_votes_1
26,How to Believe in God,existence of God,support,"But, not of the bible described Christian God.
Funny thing about Him in those descriptions...
One immutable thing about Him is that He cannot lie...
And seeing as most biblical contradictions lead to a lie...this God dissapears in a puff of logic.
Now, if the Christian bible is wrong about God and God is actually something else...how do we know it?
How do we seperate a real God from something we simply made up with our expansive immaginations?
And while you ponder that, ponder how many licks it takes to get to a Tootsie Roll Tootsie Pop...
emoticonXBouncer",26,27,topic_stance_votes_1
27,How to Believe in God,existence of God,support,"Which makes him illogical. And you just highlighted another contradiction of a all powerful, limitless god: Gender. If God had a gender, it would have as limit, therefore it could not be omnipotent. Yet it is, therefore is illogical. 
A omnipotent being must be able to produce a paradox. It then must be able to solve a paradox. 
How is that NOT illogical?",25,28,topic_stance_votes_2
28,How to Believe in God,existence of God,attack,"If God can do anything, then He can exist despite proofs otherwise.
(or, if you'd prefer:)
If God can do anything, then He can exist despite His inexistence.
Oops. Such is the dilemma with omnipotence.",25,29,topic_stance_votes_1
29,How to Believe in God,existence of God,attack,"SHUT UP HERETIC. GOD CAN DO ANYTHING. 
Don't make him smite you. You'll burn in HELL for your blasphemy!
emoticonXGood emoticonXHoho",29,30,topic_stance_votes_2
30,How to Believe in God,existence of God,attack,"Ok, the absolutly positively true story.
God DID exist.
But, Satan being the wiley deciever he is got Him with that very clever paradox ploy.
""God, if you are truely all powerful, can you make yourself not exist?"" Satan asked.
'But of course.' He replied
And with that...*poof* He was gone.
That explains why He doesn't do anything. No miracles, no prayers answer, nothing...He's gone.
And, for those fools who doubt this, I refer you to the book of Job.
Witness how God jumps to the tune of Satan when God withdraws his protection from His loyal and faithful servant...merely to prove a point to Satan...without cause!",30,31,topic_stance_votes_1
31,How to Believe in God,existence of God,support,"Why?
Believing in God is a waste of time.",1,32,topic_stance_votes_1
32,How to Believe in God,existence of God,support,I do agree with you on that.,32,33,topic_stance_votes_1
33,How to Believe in God,existence of God,support,"Having troubles getting past step one Simone?
You just gotta try harder to want a God in your life.
I know that it's more useless than tits on a man but hon, you gotta open your mind and heart up to the uber-natural farces that permiate the other semi-non-existing planes of being.
And if yer still having troubles wanting to believe, you can send me some money. It seems to help people want to believe if they've paid good, hard earned money for it.
Something about not wanting to see your investment go to waste...or was it not wanting to be proven to be a fool who fell for a scam...
But, psychologically putting money on it seems to help you believe.",32,34,topic_stance_votes_1
34,How to Believe in God,existence of God,support,"You have hit on something. But Christ said give all your money away and follow him, but not many believers obey this commandment. Most Christians are very interested in making more and more money. Capitalism and christianity are incompatible.",34,35,topic_stance_votes_1
35,How to Believe in God,existence of God,attack,it doesn't take much time to believe in God. we waste more time arguing here,32,36,topic_stance_votes_2
36,How to Believe in God,existence of God,attack,"well, in order to give you have to have first. how can you help the poor if we are all poor?",35,37,topic_stance_votes_2
37,How to Believe in God,existence of God,attack,"God said He could, He did not say He would. That is why there is good still.",31,38,topic_stance_votes_2
38,How to Believe in God,existence of God,attack,"But He did and he's done...
and 'Good' comes from man. The only proven entity to be able to grasp the concept, define it, work on enacting it or preventing it.",38,39,topic_stance_votes_1
39,How to Believe in God,existence of God,support,"It's these reasons that the Health/Wealth prosperity cults have gained in popularity. Where statements are taken out of context from the bible and applied to todays Christianity. It's why Joel Olsteens book, Your Best Life NOW and other such works are so popular.
Kingdom Now theology is quite popular and many according to current polls believe a follower is supposed to live in abundance (meaning financial things...no longer spiritual). 
The Word of Faith movement (coupled with versions of Pentecostalism that accounts for about 500 million followers the world over) would be the epitomy of this scam that can't possiblly work.
Many believers also blindly defend their 'mand ob gawd's' prosperity citing that he's to get a 'double portion of honor' and have little problems when that pimp in pastors clothing lives in multi-million dollar homeS while driving several high end vehicles and being cheuffered about by armor-bearer body guards.
They miss the fact that they don't practice what they preach. Sow a seed and harvest a blessing later. That's what they extolle their followers to do. In fact, these vultures live off of their followers seed. (seed nearly always being financial).
Just recently another scandal broke out with Oral Roberts leadership in regards to these abuses.
But, if you have only an average (or less) intellect and no biblical knowledge, you could easily be duped into following these perversions of piety. They practice the most finely tuned of psychological manipulation techniques gleaned from skilled market research.
@Winston...
Even the 'widow lady had 2 coins to give'...and she did.
And you don't need money for NEEDS, like food...send that in too. Be a gooood christian.",35,40,topic_stance_votes_1
40,How to Believe in God,existence of God,support,Hwah!!! Geesh!!! Surely you jest?!?! emoticonXBanghead,35,41,topic_stance_votes_1
41,How to Believe in God,existence of God,support,"The christers seem to be having a lot of the shenanigans coming to light of late, between Oral Roberts and Ted Haggard. Maybe those two should get together.",40,42,topic_stance_votes_1
