,title,topic,stance,comment,parent_id,comment_id,viewpoint
16,How does Gay Marrige harm YOU?,gay marriage,attack,"Marrige shouldn't be about benefits. I think a lot of people look upon an actual ceremony as a celebration. Why should we deny them that? It's something special, and a lot of people think of it as the happiest day of their lives. I don't think it has anything to do with ""I'm spending the rest of my life with you"", because that happens anyway. I think it's just about the celebration, and the joy that comes with it.
Also, if what you say is true, and they can just ""marry"" without the celebration, what's the point in banning it? They're getting ""married"" anyway, right?",4,17,topic_stance_votes_1
17,How does Gay Marrige harm YOU?,gay marriage,support,"Unfortunately, the only reason people have any issue with the subject is because of their religious beliefs. If it were not so, there would be no discussion upon the subject. I don't think you can really ask this of people and expect it to make sense. Yeah, a lot of people are harmed, but mostly because of religion and moral beliefs. Without these beliefs there would be no opposition to gay marriges. Ugly, but true.",1,18,topic_stance_votes_1
18,How does Gay Marrige harm YOU?,gay marriage,attack,"I don't think they should be denied those benefits at all. I just think it should be done a different way. 
Who said anything about banning it?",17,19,topic_stance_votes_2
19,How does Gay Marrige harm YOU?,gay marriage,attack,"He actually had a really good point there, the bible isnt law.",9,20,topic_stance_votes_1
20,How does Gay Marrige harm YOU?,gay marriage,attack,"Marriage is a secular condition set up by various Societies over the millenia and one of the prerequisites set out is that such a union should be between people of different genders.
Religion has supported this and sanctified it but did not invent it.
You don't curse the Church you lobby Society to see if you can effect a change. People who believe the different gender aspect are entitled to lobby for no change.",16,21,topic_stance_votes_2
21,How does Gay Marrige harm YOU?,gay marriage,attack,Then would you agree that I have the right to sue organizations that lobby and get legislation passed that adversly effects me and I suffer damages because of that legislation?,21,22,topic_stance_votes_1
22,How does Gay Marrige harm YOU?,gay marriage,attack,Of course not. Unless you do not believe people other than yourself have any rights. And of course if you do not believe in democracy when it (in your view) adversely affects you to some small degree,22,23,topic_stance_votes_2
23,How does Gay Marrige harm YOU?,gay marriage,attack,Then again if I suffer damages because of someone elses actions then I am entitled to sue for damages. Unless of course you do not believe in the concept of holding people accountable when they harm others.,23,24,topic_stance_votes_1
24,How does Gay Marrige harm YOU?,gay marriage,attack,"Of course, but if it is the law of the land (and merely because some one is lobbying does not cause you to suffer damages) then tough you live with it",24,25,topic_stance_votes_2
25,How does Gay Marrige harm YOU?,gay marriage,attack,"This is a good question. I think government should get out of the ""mariage"" thing all together but that is another story. Given that government HAS interjected itself into marriage already, the obvious problems would be economic. Now, suddenly, business will be required to include benefits for people that they had not previously included (in order to be fair). Doing so greatly increases the cost of doing business which will ultimately greatly increase the cost of my purchases. Also, in the social service industry which is heavily funded through government contracts, there will be increases to the costs of those services which will likely increase my taxes. So I will take home less and pay more for the stuff I need.
I do not think it is a slippery slope to consider where such legislation will lead? Clearly men and women ""fit"" biologically for procreation. Clearly homosexual behavior does not ""fit"" biologically speaking. It is irrelevant if it is morally wrong or right. To encourage such things (and I distinguish encourage from simply condoning or accepting) is a dangerous ground to tread. You are correct that many laws have already gone down that path but that does not mean they are good. It is one thing to legislate to protect rights that are ""inherent"" to the individual. It is another thing to change the definition of what is inherent. Not that we should not do that from time to time; abolition of slavery is a good example of when we changed that and its economic consequences were indeed severe, but we must carefully weigh each item for discussion. The abolition of slavery, in part, led to a massive war. The cost was very high. Is this something that really is worth such a cost.
I personally do not know. I do know people who are gay, and I like them very much. I know some who do not support gay marriage and some who do.
I have no real conclusion. Just observation.
Huck",1,26,topic_stance_votes_2
26,How does Gay Marrige harm YOU?,gay marriage,support,Why yes indeed Matthew and I look forward having ye as amicus curiae at my lawsuit against those lobbying to raise taxes. They adversely affect my retirement.,22,27,topic_stance_votes_1
27,How does Gay Marrige harm YOU?,gay marriage,attack,I don't buy your argument. People sue others for damages all the time. If company x does something that harms someone then they are sued. These organiaztions have sought to harm others or the result of their actions have caused harm. I do not see why they can not be held accountable for that harm.,25,28,topic_stance_votes_1
28,How does Gay Marrige harm YOU?,gay marriage,attack,"...this coming from a guy who is offended by the sight of heterosexual couples flaunting the children in public.emoticonXWow
Are you going to sue to have all children kept from public view?",24,29,topic_stance_votes_2
29,How does Gay Marrige harm YOU?,gay marriage,attack,"lol What a cool idea and I know many single heterosexuals that would favor having the messy, noisy, disruptive things kept out of sight.",29,30,topic_stance_votes_1
30,How does Gay Marrige harm YOU?,gay marriage,support,Yet I am not out there forming organizations amied at raising your taxes based upon my religious beliefs. Even you can see teh difference.,27,31,topic_stance_votes_1
31,How does Gay Marrige harm YOU?,gay marriage,support,"I'm with ye on this one. Perhaps we could start with airplanes, restaurants and movie theatres?",30,32,topic_stance_votes_1
32,How does Gay Marrige harm YOU?,gay marriage,support,"ooo ooo ooo 
How about my house! There is this one kid who keeps coming over and making a mess and stuff.",32,33,topic_stance_votes_1
33,How does Gay Marrige harm YOU?,gay marriage,attack,They are sued because they have done something against the law which has harmed you. Presumably also if your lobbying for gay marriage causes intense mental distress and harm to others they can sue you ?,28,34,topic_stance_votes_2
34,How does Gay Marrige harm YOU?,gay marriage,attack,"Not always. Take the class actions against the cigarette companies or whole product liability industry. In many cases those companies obey and in some cases exceed the legal standards, yet they are still sued.
What I am proposing is that If I loose money as a result of the death of my husband, which I would otherwise not have lost if we had had a marriage license, then I should have the right to sue those who where instrmental in stopping me from getting the license in the first place.",34,35,topic_stance_votes_1
35,How does Gay Marrige harm YOU?,gay marriage,attack,"Oh, you mean the government and people of the USA (in your case) who made the laws. You could do that if the laws were themselves illegal (only possible in the USA or others who have a Constitution which may or may not affect this). Other than that if the law doesn't permit what you want, then what you want is illegal and hence yopu cannot sue.",35,36,topic_stance_votes_2
36,How does Gay Marrige harm YOU?,gay marriage,attack,Exactly and this is what causes civil wars and what causes people to take justice into thier own hands. When the government is not responsive to who have been harmed then can you blame people for violence and innserection?,36,37,topic_stance_votes_1
37,How does Gay Marrige harm YOU?,gay marriage,attack,"Yes, if the laws have been brought in fairly, discussed and voted on.
Still more so if there has been a referendum on the subject
Your response is to lobby to get them changed. Otherwise you are only a bully or dictator. I know you don't really believe in democracy",37,38,topic_stance_votes_2
38,How does Gay Marrige harm YOU?,gay marriage,attack,"What I am proposing is that If I loose money as a result of the death of my husband, which I would otherwise not have lost if we had had a marriage license, then I should have the right to sue those who where instrmental in stopping me from getting the license in the first place.
I truly believe that ye should be able to love who ye will and pass your estate to whoever ye will. That being said, what money will ye lose if ye have a last will and testament that assigns these assets? You can presently name whoever ye will as beneficiary for your life insurance and death benefits. Ye can establish a power of attorney to establish who makes medical and estate decisions in your absence. These things are all done prudently outside the bonds of marriage whether ye marry a man, woman, or tree. 
Exactly and this is what causes civil wars and what causes people to take justice into thier own hands. When the government is not responsive to who have been harmed then can you blame people for violence and innserection?
Now that would be epic. A Civil War to bring the homosexual states back into the union. We have already had the blue vs the gray. Perhaps this would be the blue vs the gay?",38,39,topic_stance_votes_1
39,How does Gay Marrige harm YOU?,gay marriage,attack,"...but he can't marry a tree...or a man. Luckily, he doesn't even have to be married to give what he wants, including power of attorney, to anyone he chooses.
However, that's not good enough to stop the ridiculous argument that he must be granted the use of 'marriage'.",39,40,topic_stance_votes_2
40,How does Gay Marrige harm YOU?,gay marriage,attack,"Are ye telling me that society would be harmed by allowing me to marry a tree? Who are ye to judge! What Douglas Fir and I do in the privacy of our own home has nothing to do with ye. Just because no one photosynthesizes in your marriage doesn't make mine unnatural. 
If you don't want to incite a civil war, you had better recognize unions between man and spruce. For that matter, bushes must henceforth be referred to as trees to prevent unequal treatment by loggers. Our age old definition of tree is discriminatory to other members of the plant kingdom. 
Stop intolerant beavers!!",40,41,topic_stance_votes_1
41,How does Gay Marrige harm YOU?,gay marriage,attack,"As much as I disagree with the point you're trying to make, this is hilarious! emoticonXSmilie emoticonXBouncer",41,42,topic_stance_votes_2
42,How does Gay Marrige harm YOU?,gay marriage,support,Blue vs. Pink,39,43,topic_stance_votes_1
43,How does Gay Marrige harm YOU?,gay marriage,attack,"Look, what we want is simple. We want our relationships accorded the same respect as heterosexuals are automatically given when they marry.
You, as a heterosexual, are free to marry the person you love with your whole heart. Of course, as a heterosexual, the person whom you love with your whole heart will be someone of the opposite sex. That marriage will be recognized in every state and will be accorded the respect due to a union sanctioned by the state. 
If your wife (I'm assuming you're a guy) was in the hospital anywhere in the country, all you'd have to say is ""she's my wife"" to gain access. You wouldn't have to pull out paperwork proving that you have the right to see the person on the other side of that ICU door, nor would you find yourself in a state that refuses to acknowledge that paperwork.
If your wife dies without a will, you won't have to fight off her surviving relatives should they decide that they don't like you and want to inherit everything of hers. If you're married, it's automatically assumed that everything goes to the spouse unless stated otherwise in a will. If you're not, it's automatically assumed that everything goes to the next closest of kin. 
If your wife had children before you married, and those children have lived with you for some time since you've been married, if something happened to your wife it would be assumed the children would stay with you.
What do you suppose would happen to my child (living with me and my ""Domestic Partner"") if something were to happen to me? If my son wanted to remain living here with my partner and continuing to attend school here, do you think the judge would let him stay? I don't. It wouldn't matter what my son wanted or what I have in my will. The child's biological mother lives in Indiana, so that's where any legal decisions would be made.
The only way to keep the states from discriminating against us is to have the 14th amendment finally taken seriously and same sex marriage federally recognized.
You have the privilege of having your relationship recognized in every state in the Union, and immunity from having your children taken away from you or being kicked out of the house if your wife dies.
That's all we want.",40,44,topic_stance_votes_1
44,How does Gay Marrige harm YOU?,gay marriage,support,"Yes, plants have rights too, and are willing to fight for their full participation in human society to the same degree as non-vegetation, gays. Don't get on the wrong side of plants. Remember the Day of The Triffids.",41,45,topic_stance_votes_1
