,title,topic,stance,comment,parent_id,comment_id,viewpoint
10,Global Warming Question,climate change,attack,it's about as factual as you get when talking about a chaotic system in 50 years time. There's more doubt about the standard model of particle physics.,10,11,topic_stance_votes_1
11,Global Warming Question,climate change,attack,"By saying that i don't know if your just ignoring what i said in my post or if your just saying that it is a fact....
If your just saying that it is a fact, well i didn't say it wasn't, i didn't say it was. ""i said i believe it to be a crock""...
ITS A THEORY!!!
no one knows enough about whats going on, and if it is its doubtfull that we are the primary contirbutors. Read my previous post and you'll understand, becasue as i said there's some godd stuff in there. emoticonXGood",11,12,topic_stance_votes_2
12,Global Warming Question,climate change,attack,I can never figure why those who have no fasith in global warming are usually conservatives. Why is this???,12,13,topic_stance_votes_1
13,Global Warming Question,climate change,attack,"Your powers of articulation leave much to be desired but I did read your painful post. The Earth is warming at present. Fact. Maybe you've seen all the ice melting on the news? We are contributing. Fact. Are we the primary cause? Not sure. 
So let's just ignore the problem, right? The rapture coming soon anyway.emoticonXBanghead",12,14,topic_stance_votes_1
14,Global Warming Question,climate change,attack,"Not maybe and not slightly. Yes, it is a fact we are contributing. 
Who are ""people"" and what is ""think it is defined""? Oh, I forgot, you're the authority on definitions.",10,15,topic_stance_votes_1
15,Global Warming Question,climate change,attack,"HAHA my powers of articulation leave much to be desired eh...
Well at least im not taken in my pictures of melting ice.
Hey you want melting ice come up here to Canada eh, we get lots. Always have.",14,16,topic_stance_votes_2
16,Global Warming Question,climate change,attack,"Taken in? Those aren't special effects, pal. If we lose the caps we could have a 20ft. rise in sea level. You know how many cities that would flood?
Besides, I'd bet most Canadians pray for global warming.:)",16,17,topic_stance_votes_1
17,Global Warming Question,climate change,attack,"Don't worry, i think the problem seems to be undercontrol... If there is a problem....
http://www.globalwarming.org/article.php?uid=175",17,18,topic_stance_votes_2
18,Global Warming Question,climate change,attack,"Did you know that the primary funding for the CEI comes from Exxon?
Wake up, dittohead.",18,19,topic_stance_votes_1
19,Global Warming Question,climate change,attack,You aren't the authority on stating things as fact either. In fact (pun intended) there are many scientists who don't buy it. I saw a news story yesterday where a Mass. meteorogists said that there are many scientists who don't by that global warming is caused by humans...it is too inconclusive.,15,20,topic_stance_votes_2
20,Global Warming Question,climate change,attack,"Thats fine. the web site is paid for and maintained by Consumer Alert. Not Exxon.
Also, where are you getting your info. i keep hear those alligations from the same enviromentalist wackos that were telling us that the Earth was cooling at an alarming rate in the 70's.",19,21,topic_stance_votes_2
21,Global Warming Question,climate change,attack,I didn't state that there is conclusive evidence that it is caused by humans. I said global warming is happening and our activities are contributing.,20,22,topic_stance_votes_1
22,Global Warming Question,climate change,attack,"Welcome, Evan. I look forward to your input despite your signature quote source.
Dono",8,23,topic_stance_votes_1
23,Global Warming Question,climate change,attack,"Not a fan of Rush Limbaugh eh. lol
O well no ones perfect. 
Thanks for the greating. emoticonXGood",23,24,topic_stance_votes_2
24,Global Warming Question,climate change,attack,"which is not a fact...
The idea that human contributed to the .5 degree celisius increase is disputed.",22,25,topic_stance_votes_2
25,Global Warming Question,climate change,support,"this is an interesting ariticle.
""Shaidurov explained how changes in the amount of ice crystals at high altitude could damage the layer of thin, high altitude clouds found in the mesosphere that reduce the amount of warming solar radiation reaching the earth's surface.
the most potent greenhouse gas is water, explains Shaidurov and it is this compound on which his study focuses. According to Shaidurov, only small changes in the atmospheric levels of water, in the form of vapour and ice crystals can contribute to significant changes to the temperature of the earth's surface, which far outweighs the effects of carbon dioxide and other gases released by human activities. Just a rise of 1% of water vapour could raise the global average temperature of Earth's surface more then 4 degrees Celsius."" 
Thats just the basics of the artical. I strongly suggest reading it. 
http://www.physorg.com/news11710.html",25,26,topic_stance_votes_2
26,Global Warming Question,climate change,attack,"http://www.un.org/apps/news/story.asp?NewsID=17798
A 35% increase in atmospheric carbon dioxide since pre-indusrtrial times with no impact? Please.",25,27,topic_stance_votes_1
27,Global Warming Question,climate change,attack,"http://www.fraserinstitute.ca/shared...sNav=pb&id=237
It doesn't matter what the increase in carbon dioxide is because it has little effect. The big contributor to a rise in temperature is water vapor, which we have no control over. Because the atmosphere is mostly made up of water vapor if you were to increase its amount by even 1% you would get a temperature change of 4 degrees Celsius, thats almost a 10 degree fahrenheit change for my friends down South.
http://www.physorg.com/news11710.html",27,28,topic_stance_votes_2
28,Global Warming Question,climate change,attack,"The important thing is to bury our heads in the sand, and then go fill up our SUV's for a trip to the local shops.",28,29,topic_stance_votes_1
29,Global Warming Question,climate change,attack,"I prefer cars, SUV's are still gas hogs.",29,30,topic_stance_votes_2
30,Global Warming Question,climate change,attack,"One should be careful about basing one's opinions on a single scientific report. Especially one where personal bias can so easily be seen. She's basically saying ""No, we should be worrying about (and spending research money on) CO2. The real problem just happens to be in my field, solar radiation, so send your research money my way."" From what I can gather her work is not getting very favorable peer review.",28,31,topic_stance_votes_1
31,Global Warming Question,climate change,support,"In addition, this is right there in black and white:
""Meaningful assessments of the environmental impacts of anthropogenic CO2 are not yet possible because model estimates of global and regional changes in climate on interannual, decadal and centennial time-scales remain highly uncertain.""
Nevermind that the two of them are astrophysicists not climatologists.",31,32,topic_stance_votes_1
32,Global Warming Question,climate change,attack,"Alright well I got my information from the second link, if you even took a look at what I sent you would realize that. Vladimir Shaidurov is a man, that’s why I think it’s safe to say you’re purely passing your post on the first link not the second. The first link was merely something interesting to read, the second one under my post was where I got my info. Sorry I take part of the blame I should have labeled them a little better.",32,33,topic_stance_votes_2
33,Global Warming Question,climate change,attack,"Evan,
Those ""enviromental whackos"" may be extremist and even misguided but why trust those who have a monetary stake in disproving global warming? Can you see how this meteor theory is so difficult to substantiate as to be perfect for clouding the issue for who knows how long? Perfect if you are in the fossil fuel business. I'd bet they're begging to fund his research.",33,34,topic_stance_votes_1
34,Global Warming Question,climate change,attack,"Didn't we have a Ice Age at least once wherein glaciers formed far south of where they are now? I suspect things have warmed up quite a bit since then.
According to one seemingly valid source, the earth has had four periods of Glaciations in which ice covered vaste amounts of what are now occupied areas. That means global warming was followed by global cooling, then again by global warming and cooling. The last Ice Age was some 18,000 years ago.
Get out your winter clothes! Here comes another Ice Age!emoticonXHoho",33,35,topic_stance_votes_1
35,Global Warming Question,climate change,attack,"It’s a little more complicated then that. Are they really out to disprove Global warming, or are they looking for alternative reasons for possibly temperature rises? There are several theories out there, and it appears that liberals choose to accept Human interference. Why? because environmentalist have blown up this particular theory because it point figures at us, when this happens the public wants hasty action and the liberals ease their guilt by throwing money at programs such a Kyoto. 
That meteor theory is just one explanation. Jim’s four periods of Glaciations is another. By reading and understanding these other Theories can we only get to the truth. We'll never get there by fallowing one theory favoured by politicians and making it as blind fact or by making accusations like the world is going to over heat in 10 years (Al Gore)",34,36,topic_stance_votes_2
36,Global Warming Question,climate change,attack,"Let's focus Evan. Why do liberals want to fingers at us? Because of guilt? What guilt? Because they just want to spend money? Why?
Now if you said because they're simply anti-capitalist, anti-industrialist, I could imagine that.
Have a look at these glaciers and ice fields:
http://www.worldviewofglobalwarming..../glaciers.html",36,37,topic_stance_votes_1
37,Global Warming Question,climate change,support,"I do not doubt global warming is occuring as we speak. However, I have long been skeptical of comparisons made on the basis of two pictures of snow covered mountains. The glacier pictures are more telling. The snow pictures could have been made in exceptional years...one with exceptionally little snow and one with exceptionally heavy snow.
As to the cause, I suspect we are somewhat at fault. However, I also believe it is a naturally occuring thing that we are simply speeding up. We're due for a non Ice Age melting of the polar caps in about 50,000 years. Then we'll have about 200,000 years without ice caps and then another freezing period. All IMHO of course.",37,38,topic_stance_votes_1
38,Global Warming Question,climate change,support,i would have though there was more vested interests in denying global warming that agreeing with it,38,39,topic_stance_votes_1
39,Global Warming Question,climate change,attack,"Now now, come on. Let’s focus here. Why do liberals point the figure at us? They blame the American people; they tell them that they are all wrong, humanity as we know it is evil. Mother nature's only true predator is man! They’ve imbedded in part of the public that they people of the Untied States of America are bad people. 
""Wait a min, you mean its my fault... o man, I can't believe it.... SOMETHING MUST BE DONE!""
And the liberals say ""Well it’s true, but you are not condemned to hell, we can safe you immortal sole. We will impose taxes and regulations and you will be cleansed."" Then they lean to their comrades and laugh quietly.
Why do they do this? Well it’s because they have an on going mission to have a larger government, more victims and guilty Americans, and yes it would appear that they have a vendetta against Capitalism.",37,40,topic_stance_votes_2
40,Global Warming Question,climate change,attack,Environmentalists do not consider America to be the only country hurting the environment. We just have the largest number of people with a high standard of living. That standard has an environmental cost. Would you agree with that?,40,41,topic_stance_votes_1
41,Global Warming Question,climate change,attack,"I would agree with that the environmentalist consider America to be the Country that allegedly hurts the environment the most because it is the most industrialized nation with the wealthiest people... 
I however only believe that to be the environmentalist idea, and i don't believe it to be a true idea. 
I don't understand why these environmentalists choose to jump to hasty conclusions, and keep trying to implement solutions to problems they really have no knowledge about and insufficient information, much like the Kyoto protocol.",41,42,topic_stance_votes_2
42,Global Warming Question,climate change,attack,And yet you accept the word of a drug addicted glutton with no scientific background whatsoever. Why is that?,42,43,topic_stance_votes_1
43,Global Warming Question,climate change,attack,"Im guessing you’re talking about Rush... Well first of all yes he had a drug addiction. It started because of a back problem he had and botched surgery.
He was never charged of anything, never arrested, and never attempted to condone his actions. 
Rush does his home work and makes sure he knows his stuff, he quotes credible sources and he references his material. He also never makes outrages clams and voices for there to be action and solution to a false and theoretical problem.",43,44,topic_stance_votes_2
44,Global Warming Question,climate change,support,"aside from the fact that many meterologists (who have nothing to gain so therefore are credible...what a stupid fallacy) believe the earth may be warming (but only .5 degrees celisius) but it is in dispute about the reasons why. There is no ""unified voice"" with scientists as you seem to believe.",44,45,topic_stance_votes_2
45,Global Warming Question,climate change,support,"He's right you know. Undisputedly right. emoticonXGood 
""A survey of over 400 German, American and Canadian climate researchers conducted by the Meteorologisches Institut der Universitat Hamburg and the GKSS Forschungszentrum found that 67% of those surveyed either disagreed or were uncertain about the proposition that global warming will occur so quickly that lack of preparation could prove disastrous.""
http://www.nationalcenter.org/TP38.html",45,46,topic_stance_votes_2
46,Global Warming Question,climate change,support,lol...nice,7,47,topic_stance_votes_1
