,title,topic,stance,comment,parent_id,comment_id,viewpoint
13,Do gay people decide to be gay or are they born gay?,gay marriage,support,"Shouldn't this be in the gay rights forum and haven't we covered this many times before.
Gays and lesbians are born the way we are it is just like being left or right handed, what color your skin or eyes are. Don't let some people, who are cithgaps, tell you otherwise.",13,14,topic_stance_votes_1
14,Do gay people decide to be gay or are they born gay?,gay marriage,support,"The reason I made this topic is I heard a story on NPR about how a bunch or ""gay rehab"" clinics have sprung up in the south.
These clinics are run buy churches are not supported by the psychiatric community and have very low success rates.
They do however succeed in making a lot of people miserable.",14,15,topic_stance_votes_1
15,Do gay people decide to be gay or are they born gay?,gay marriage,support,"Job done, then.",15,16,topic_stance_votes_1
16,Do gay people decide to be gay or are they born gay?,gay marriage,support,"Yes that does seam to be there charter sometimes doesn’t it.
Other issues include:
The position of religion is made immoral by the fact that people are born gay. If people are born gay it makes treating them with prejudice, disrespect and discrimination immoral because the gay person had no choice in his or her fundamental constitution. 
That’s why EZ can’t directly address the topic question directly (by saying people are born gay.) On the bright side EZ didn’t simply say people choose to be gay, hopefully indicating a positive change in his thinking (but I doubt it.) Religion must maintain the misnomer that sexual orientation is a choice in order to protect itself. One of the pitfalls of playing the is it good or evil game.
The sneaky thing about this gay rehab idea is that it also says, you may have been born gay but that does not mean you don’t have a choice. With a little work you can change your sexual orientation, however they have had very little success with this. One then would say, if nothing else why couldn’t gay people just be celibate and avoid human physical contact their whole life. People being what they are I don’t think that’s a realistic thing to ask them to do.
The real problem is that as long as the thinking is, people choose to be gay, no progress can be made, it’s a dead lock, they will always be evil and that’s it. However if one begins to think in terms of people are born gay then religion requires revision. Religion fears this because it thinks people will lose faith and/or it will lose control. You don’t just go around changing the word of God with out raising a few eyebrows.",16,17,topic_stance_votes_1
17,Do gay people decide to be gay or are they born gay?,gay marriage,support,"They succeed by fear and donations from those who have fear. It is easy when you look more closely at their messages. It is all about demonizing gays and lesbians so others fear them. Then claim you can cure them, everyone gives you money , so you do it some more, and they give you more money. Hate is very profitable.
Please look at SoulForce to learn more...... www.soulforce.org",15,18,topic_stance_votes_1
18,Do gay people decide to be gay or are they born gay?,gay marriage,support,"Agreed that they do. Does anyone remember in the 30's, 40's, 50's, and even into the 60's they used to tie left handed childrens left hands behind their backs and force them to learn to write with their right hands? Can you imagine doing that to a child today?",15,19,topic_stance_votes_1
19,Do gay people decide to be gay or are they born gay?,gay marriage,attack,how do you know you were born heterosexual? what suggests that you were born with a particular sexual orientation?,2,20,topic_stance_votes_2
20,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"Because, not once, did I have feel any sort of physical attraction to the same gender as myself. I have known other people who have. I don't 'CHOOSE' who I think is sexually attractive. 
It might have been environmental, but it certainly wasn't a 'choice'
I have to assume that at least for some , if not most homosexuals, that pattern repeats itself.",20,21,topic_stance_votes_1
21,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"how about this... were you born english-speaking? or was is because of your environment? and can you ""choose"" another language?
if you have never spoken a word of spanish in your life, nor ever had the desire to speak spanish, would that imply that you were born english-speaking?
i disagree. being heterosexual does not mean you are sexually attractive to every female you come into contact with. you have a set of criteria that you use to determine which female is sexy.
most boys (depending on how they are taught) are not sexually attracted to their sisters, mothers or females in their immediate family, regardless of how good-looking they are. yet they would be attracted to another female with the same body type and features. how do you explain that?",21,22,topic_stance_votes_2
22,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"I might not have been born speaking any language, but I was born with the inclination to learn a language. I was also born with the inablity to master 
more than one language, as I have a tin ear, and can not distinguish between a lot of sounds that are close.
No, I am only attracted to a subset of females. BUT, they are all females.
They found that pheormones and smell play a role. Women (and men) are attracted to certain chemicals that are dissimilar to their own. The structure of these chemicals run in families. Because of this, syblings are much more likely NOT to be attracted to each other.
On Edit: Here is a paper that deals with that subject http://stormy.biology.utah.edu/publications/amnat.pdf",22,23,topic_stance_votes_1
23,Do gay people decide to be gay or are they born gay?,gay marriage,support,"What an interesting thread. We just had this discussion around our house last week. Our 17 year old daughter came into the kitchen tears. This boy she met and was excited about their upcoming date called at the last minute and cancelled. No explanation of any kind until the next day.
It seems HIS sister convinced him that he just had to be gay. Our daughter asked him, via phone conversation, why she thought he was gay. Because he acts it. He is a sensitive, gentle soul and has no tendency to want to do the rough and tumble things that normal high school boys do.
Normal? I think our society needs more gentle masculine men. So in this respect was he born gay? No... His sister decided for him and he is going along with it. Wow!! I guess that means since I am still a tomboy and prefer more so-called masculine jobs that I must have been a lesbian all along. Can you imagine the relief I feel at age 41 finally figuring this all out.
Why can't we just let people be who they are and quit trying to fit male and female into stereotypical roles. I never liked playing with dolls. My girls don't either. But you won't find a more proper young lady or 4 that couldn't kick butt in sports either. I say we can have the best of both worlds. So are we born gay or lesbian. I believe we are not. I do believe it is our environment that shapes our thinking and alot of peer pressure.",23,24,topic_stance_votes_1
24,Do gay people decide to be gay or are they born gay?,gay marriage,support,The problem you are hearing that second hand at the very best. You don't know what REALLY went on between this boy an dhis sister. You don't know the history. I find it hard to believe that someone would be convinced they were gay if they merely were sensative. He might be bi-sexual.... and he could have been 'saving face'.,24,25,topic_stance_votes_1
25,Do gay people decide to be gay or are they born gay?,gay marriage,support,Intresting one could say that about people butting into others lives and forcing their religious beliefs on others though the ballot box.,24,26,topic_stance_votes_1
26,Do gay people decide to be gay or are they born gay?,gay marriage,support,"Because historically there has been so much peer pressure to be gay :)
There have always been heterosexual and homosexual people. Even in the most intolerant societies, including Britain and the US in the first half of the last century, where peer pressure was far stronger than today to conform to sexual norms. In Britain during the war it was illegal to practice homosexuality even in the privacy of your own home, punishable by a jail term.
There are even homosexual animals. Do you really think peer pressure is a factor there?",24,27,topic_stance_votes_1
27,Do gay people decide to be gay or are they born gay?,gay marriage,support,"I think that canceling the date because he thinks he's gay is very sad and says something negative about our Judeo-Christian culture and the rolls it sets for us.
I see no reason why a gay man and a straight woman or the opposite could not go out and have some fun together.
Obviously they enjoy each others company or the date would not have been made in the first place.
I am a straight man and my best friend is a straight woman.
We have known each other for over 20 years.
We go out together ocsasonaly, hang out a bit on weekends speak on the phone almost every day and we have a lot of fun.
She is an atractive woman and I know she finds me atractive, but we have not had sex or even kissed in a passionate way.
We have both bin through a lot together and have always helped each other out when needed and I value her friend ship very much.
It's to bad that that these two young people can't spend time together and have some fun.
They just may be missing out on a great relationship.",24,28,topic_stance_votes_1
28,Do gay people decide to be gay or are they born gay?,gay marriage,support,"I always get a giggle out straight folks making assertations about how people aren't born gay. Call me quirky, but I will be taking the gay people's word on that - and they all say otherwise.",28,29,topic_stance_votes_1
29,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"The last research I saw was that ""gayness"" (for lack of a better word) was caused (in part) by abnormal chemical imbalances in the mother's womb. Add to that possible social influences there may be and there you are. 
But that's beside the point. It's still a sin to deliberately and consciously engage in gay sex relations.",29,30,topic_stance_votes_2
30,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"Yet, I htink you have to have that hormonal imbalance to feel so obsessed about it.
Careful, or it will lead to a divorce or two.",30,31,topic_stance_votes_1
31,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"Gotta link? Maybe one that shows that there is no genetic influence, unlike this one.",30,32,topic_stance_votes_1
32,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"Actually the info I had on that came from a gay guy named ""Madg"" in the now defunct USA Today forum. But I think you can do a Google search and find some articles on it.
As for gayness being heredity, I'm not aware of any scientifically-replicated studies that have confirmed it.",32,33,topic_stance_votes_2
33,Do gay people decide to be gay or are they born gay?,gay marriage,attack,Um....no. I'm not doing your homework to help you support your claim. I don't even believe any such evidence exists to support that claim.,33,34,topic_stance_votes_1
34,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"Suit yourself then.
Until you come up with a replicated, scientific study that supports hereditary gayness, you've got nothing that I find compelling.",34,35,topic_stance_votes_2
35,Do gay people decide to be gay or are they born gay?,gay marriage,attack,Sort of like on the otherside and my asking for a direct Jesus quote?,35,36,topic_stance_votes_1
36,Do gay people decide to be gay or are they born gay?,gay marriage,attack,And gay marriage will not be forced down the throats of the American people by your family or your choice of President!,36,37,topic_stance_votes_2
37,Do gay people decide to be gay or are they born gay?,gay marriage,attack,I didn't think you could support your made up claim....,35,38,topic_stance_votes_1
38,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"I am not one of the american people? So then my tag statement is true ""The term "" Liberty and Justice for All"" is only true if you happen to be a white, heterosexual, christian male. The rest of us are just out of luck. 
So the reverse is true then? I am to have hetero marriages continually shoved down my throat? I want equality one way or the other either equal marriage is accepted for all or marriage is done away with all together for everyone.
Understand the statement please No one but me get to decide whom I call family.",37,39,topic_stance_votes_1
39,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"how is this different from the ability to be sexually attracted to any gender or type of sexual act? it seems to me that when a person is born, he can potentially speak any language, but is oriented to the language he is primarily taught. what could possibly indicate that sexual orientation is different?
similarly. gays are usually attracted to a subset of males, and bisexuals are usually attracted to a subset within all males and females. some people are only attracted to blonds, or short people, or very slim people, or voluptuous women, or muscular men. these ""attraction restrictions"" are usually consistent throughout the entire lives of some people. does that mean that these people are born with the inclination to be attracted to that particular type of person?
apparently, there are many siblings that are sexually attracted to each other, and some that act on it. this pheremones theory doesnt seem to be an explanation at all, because there are lots of cases where the sexual attraction is there, and lots of cases where the sexual attraction is not there.
from what i understand, the factor that determines whether siblings are sexually attracted to each other and act on it is the teachings that are indoctrinated in the children due to the environment. a child in a traditional religious background is much more likely to suppress the sexual attraction that he may have to his sisters because he has been taught that sisters are off-limits. however, a child without a strong indoctrination would be more likely to allow the attraction to develop into action. similarly, in an environment where such a relationship is severe taboo, incidents of incest is usually less.
all indications show that pheremones have nothin to do with it
ill read the document and comment on it a little later",23,40,topic_stance_votes_2
40,Do gay people decide to be gay or are they born gay?,gay marriage,support,"Good grief! Why doesn't that guy decide for himself whether or not he's gay?
Besides, he may not have sorted it out yet. And, if he hasn't, he should go out with girls to see if he's turned on by them. Not that the poor lad is obliged to leap into bed with females to prove his masculinity--I think a number of unfortunate young men feel pressured to do precisely that because of all the frigging nonsense flying around about ""manhood."" Not all men are hot to trot and leap into bed--mostly because they've got a lot of common sense and intelligence and realize that sexual activity carries a lot of responsibilities with it and they actually care for women and don't think of them as something to masturbate with.",24,41,topic_stance_votes_1
41,Do gay people decide to be gay or are they born gay?,gay marriage,support,"After thinking about this, I think the date being canceled although painful was probably for the best.
Canceling the date for such a reason is not very honorable.",28,42,topic_stance_votes_1
42,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"It's a genetic thing like eye color, skin color, hair color, etc. In my little community where the topic of homosexuality was absolutely not visible, two sisters produced sons who turned out to be gay. One appeared to be homosexual when he was in high school, he could also have just been a ""sensitive"" sort of male, but his cousin found out for sure when he was in college. They both are now unable to live in my hometown, unfortunately. Of course, there is virtually no employment available in my home town and state and that's probably another factor, but the culture of that area is unfriendly to homosexuality.",30,43,topic_stance_votes_1
43,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"SOme people naturally can be more flexible, and have an easier time learning different languages. I don't think tht when it come to sexuality that you can train ANY sexuality into someone. There have been instances where children born with deformed gentiles were raised in a gender that they were not biologically, (after cosmetic surgury). Although they were treated as the opposite sex since infancy, their assocatiation with their biological sex was so great it caused them a lot of pain growing up. This demonstrates to me that sexuality is not a 'blank slate'. 
Maybe, maybe not. It is the gender that is the constant.
It is not 'perfect'.. but it shows a general trend. The chances of two syblings having similar pheormons is greater. 
I am sure there are social factors that reinforce it. I find it ironic that the general area that has the sterotypoe of a higher incidendent of incest also
has the sterotype of a higher degree of relgious belief too.
WHich, of course, the peer reviewed article on the pheormones shows that is incorrect. It does show that phermones is a strong influence. There are a number of papers on it, if you care to look it up, and actually read them.
ill read the document and comment on it a little later[/QUOTE]",40,44,topic_stance_votes_1
44,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"Whatever straight guy. emoticonXGood 
Any God who considers deliberately and consciously desiring love and intimacy and deliberately and conciously being exactly who you are a sin is an #######.
As a straight guy who is glaringly anti-homosexual, anything YOU have to say on the matter is even LESS compelling.",35,45,topic_stance_votes_1
45,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"As God's Word states, ""Love does not rejoice in iniquity.""
The Word of God does not support your unbiblical outlook on this.",45,46,topic_stance_votes_2
46,Do gay people decide to be gay or are they born gay?,gay marriage,attack,I frankly do not care.,46,47,topic_stance_votes_1
47,Do gay people decide to be gay or are they born gay?,gay marriage,support,Why is this in the religion section?,47,48,topic_stance_votes_1
48,Do gay people decide to be gay or are they born gay?,gay marriage,attack,BTW the quote is not from God but Paul. I know you put the wods and teachings of Paul over those of Jesus. Amazing that one would believe that Paul is God and not Jesus.,46,49,topic_stance_votes_1
49,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"As the Bible says, ""All scripture is God-breathed (inspired by God)....""
Nice try.",49,50,topic_stance_votes_2
50,Do gay people decide to be gay or are they born gay?,gay marriage,attack,Wow intresting the book is true because it says it is. Nonsense that is circular reasoning.,50,51,topic_stance_votes_1
51,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"Yet, when it comes to scripture.. when someone brings up a book you don't agree with, you conveniently label it 'heresy' , and not scripture.
What a double standard.",50,52,topic_stance_votes_1
52,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"Sorry, Jack, but there's no Biblical book I disagree with. And unless an extra-biblical work agrees with God's Word it's not ""Scripture"" in the sense that God conceived it.
Next....",52,53,topic_stance_votes_2
53,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"I have made my point. And, more important, you have made my point.
You have demonstrated that you do not believe in your own bible.",53,54,topic_stance_votes_1
54,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"Nonsense.
Don't seek to speak for me and what I do or do not believe.
On the other hand, you might as well throw your Tanakh in the trash for all the good it does you.",54,55,topic_stance_votes_2
55,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"""Jack""?
And this is exactly the nature of the trap you've made for yourself. This is why you're forced to defend the literalness of 'Adam & Eve', Noah's flood, Exodus, demonic possession, and the stories concerning Jesus' miracles and resurrection as well as the predictions of his imminent return coincident with 'the end of all things' made by his his earliest followers. I don't envy your position, EZ. 
You have yet to substantiate your repeated claim that the Bible is 'God's Word'. To an objective reader, your Bible comes across as all too human in origin. I would have expected something better from God.
For your consideration...
http://www.infidels.org/library/hist...oly_bible.html",53,56,topic_stance_votes_1
56,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"You do realise that was written about the old testament, not the new? The books of the new testament existed separately for a long time before being compiled, and were not considered scripture until after their compilation. Scripture does not include Paul's letters in this context.",50,57,topic_stance_votes_1
57,Do gay people decide to be gay or are they born gay?,gay marriage,support,"emoticonXGood
It was also the christian old testament that was cannonised before the Jewish holy book was cannonised except for the books of moses. Also it was the pope who decided what books would go into the christian cannon and not God.",57,58,topic_stance_votes_1
58,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"No, I don't speak for you.
You speak for yourself.
And, you show quite well how you trash your own beliefs, showing double standards, and ignoring what you want to ignore in the bible.",55,59,topic_stance_votes_1
59,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"Excellent analogy. Permission to use it in other places on the web, sir? Or Madam as the case may be.
Um, if you don't like gay marriage, don't have one?
I didn't realize that people were advocating forced gay marriage!
Awesome, I want a big wedding with plenty of hot cabana boys as bridesmaids, Elton John to give the rites, and Erasure to do the reception. If I have to be gay married, then I want to do it right.
Sick! Well, let me tell you that I never ever got turned on by my brothers pheremones! Never! And I mean it! Never ever! You hear me!",22,60,topic_stance_votes_1
60,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"Thus saith the 'Word-O-God'...
Le 25:45-46 Moreover of the children of the strangers that do sojourn among you, of them shall ye buy, and of their families that are with you, which they begat in your land: and they shall be your possession. And ye shall take them as an inheritance for your children after you, to inherit them for a possession...they shall be your bondmen for ever...
Le 21:17-20 Speak unto Aaron, saying, Whosoever he be of thy seed in their generations that hath any blemish, let him not approach to offer the bread of his God. For whatsoever man he be that hath a blemish, he shall not approach: a blind man, or a lame, or he that hath a flat nose, or any thing superfluous, Or a man that is brokenfooted, or brokenhanded, Or crookbacked, or a dwarf, or that hath a blemish in his eye, or be scurvy, or scabbed, or hath his stones broken...
1ti 2:11-12 Let the woman learn in silence with all subjection. But I suffer not a woman to teach, nor to usurp authority over the man, but to be in silence.
Finally...
1co 11:14 Doth not even nature itself teach you, that, if a man have long hair, it is a shame unto him?",50,61,topic_stance_votes_1
61,Do gay people decide to be gay or are they born gay?,gay marriage,attack,Obviously we are dealing with a person who is in a lot of pain here. He fears his world is falling apart around him and being replaced by a freighting and immoral new world. This new world of his is populated by repulsive beings who he sees as forcing them selves on him orally. Perhaps a little compassion is in order?,37,62,topic_stance_votes_1
62,Do gay people decide to be gay or are they born gay?,gay marriage,support,"Ez is a ""true"" Christian and a biblical scholar. If you read his posts he and I are polar opposits and the post you responded to was Ez's response to my tag line 
",62,63,topic_stance_votes_1
63,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"thank you and feel free to. and its sir :)
well the fact remains that some people are sexually attracted to their siblings and relatives. and the fact is that some people are not. the pheremones theory clearly does not influence whether such an attraction exists or not. if people were attracted only to members that emit an ""unfamiliar"" pheremone, then incest would not exist. but it does. what is evident is that people become sexually attracted to the point where they act on it, regardless of what pheremones are emitted or not",60,64,topic_stance_votes_2
64,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"You , of course , are assuming that syblings have exactly the same phermone combination.",64,65,topic_stance_votes_1
65,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"im not assuming anything. whether sibling pheremones are similar, identical, or different, seems to have no bearing on the facts. sibling pheremones dont repel sexual attraction from their relatives. male pheremones dont repel sexual attraction from males. there is no corespondence between pheremone emission and sexual attraction, in terms of the rules that the studies suggest. a single person could be sexually attracted to his sister, his non-relative girlfriend, and a non-related guy, and a sheep. similarly, a dad, woman and guy might all be sexually attracted to the same woman.
whats more is that pheremones do nothing to explain visual sexual attraction, which is extremely common. a person can be sexually attracted to somebody theyve seen on tv or in a magazine, or heard on the radio, or read about in a book. gays could look at a video of guys and get turned on, completely in the absence of whatever pheremones are claimed to be responsible. in fact, some ""studies"" use this as a test to examine sexual arousal and orientation. 
finally, if the pheremone theory had any merit, then a woman sprayed with a male pheremone would be sexually attractive to gay guys, and repulsive to gay women or straight guys. obviously it doesnt work that way...",65,66,topic_stance_votes_2
66,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"LOL, I knew you wouldn't be able to resist this thread unkerpaulie.
I had to check it out and make sure, I wasn't disappointed. :) 
Same old story. emoticonXBanghead 
Until you successfully convert yourself to a healthy, happy, 100% homosexual person, I'm calling your bluff.
Here's a challenge for you, using your own analogy, we'll both go back to university-
I'll learn to speak spanish in a semester.
You ""learn"" to be gay in a semester.
It'll be fun.
Waxy
P.S. Beervolcano, you can join in the fun too if you want, I'll even learn Italian in addition to give you some better odds.",40,67,topic_stance_votes_1
67,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"Don't mean to split hairs here, but I've never heard of anyone who could truly learn to speak any foreign language in a semester (a span of about 4 months). To learn to really speak it, as in freely converse, be fluent, and get along well in Spanish speaking countries takes years for anyone but extremely gifted people.",67,68,topic_stance_votes_2
68,Do gay people decide to be gay or are they born gay?,gay marriage,support,"Yes I know its got nothing to do with you. I am speaking in a general sense. Please allow me to explain. 
Look at the phrase “And gay marriage will be forced down the throats of the American people.” (Oral sex is also sodomy in case you didn’t know.) Add to that the fact that he has used similar references repeatedly. His posts almost exclusively deal with expressing his negative feelings about homosexuality, homosexual people and liberals. He has many posts that express that he believes the world is in a state of decline as a result of liberal and homosexual activities. He makes dehumanizing comments to and about liberal and homosexual people constantly. Dehumanization’s sole purpose is to make people appear to be subhuman, (monsters if you will, (sorry Monster)) so that it’s OK to kill them. Clearly this is a man at war and we all know war is a frightening and painful thing.
The fact that he is constantly pummeled because he is perceived as being a bigot is clearly not changing his mind and only serves to deepen his convictions to the point that I fear we may be doing real damage.",63,69,topic_stance_votes_1
69,Do gay people decide to be gay or are they born gay?,gay marriage,support,is alright,69,70,topic_stance_votes_1
70,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"Very true, and of course, it was meant in jest.
But let's run with it.
Mastering a language obvioulsy would take years, so what would I learn in an introductory spanish class? Some basic verbs, vocabulary, sentence structure, elementary phrases and reading, etc...?
What would the comparative analogy be (without getting graphic)? Your first homosexual date? First kiss? Your first homosexual sexual encounter? 
What about the desire to have that encounter? When does that kick in? It would seem to me that should be a first day kinda deal, after all, it should be as easy a desire to have as the desire I have to learn spanish. (try saying that fast 5 times) In fact, it would seem to me that the desire should be a given, otherwise, why did you sign up for the class? (It's an elective. ;) )
Like a language, it would seem to me that the intracies of sexuality and the relationships involved in being homosexual (or heterosexual for that matter) do require a lifetime of learning.
Anyhoo, the point still stands.
Waxy",68,71,topic_stance_votes_1
71,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"waxy, i havent claimed that being gay is a choice or can be learned (in this thread). all i've done is challenged the claims that genes and biology is a factor of sexual orientation. i dont have to prove to you that i can ""learn to be gay"" because i havent made that claim here. 
look at the claim being made: pheremones influence sexual orientation. i have shown many examples where this is not the case. if we can acknowledge the fact that incest both occurs in some families and doesnt occur in some families, then how can we make a claim that pheremones either influences an attraction or not? if we can acknowledge the fact that pictures, videos and discriptive words can sexually arouse people, how can we measure whether these pheremones are controlling sexual orientaion or not? just look at the facts
im not discounting the fact that pheremones alone can cause sexual arousal. but if you want to claim that pheremones are the cause of sexual orientation, then please fit the facts into the claim",71,72,topic_stance_votes_2
72,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"if someone who has never been gay or known to have homosexual tendencies suddenly admit to you that they would like to try a gay encounter, would you believe them? suppose they are an open-minded individual to sexuality (as you may be to languages) and probably saw a gay porn flick and thought it was kinda exciting. suppose they thought about it a bit and fantasized about what it would be like.
would you say that that person was born gay? or that the scenario is impossible? or would you say that they were born bi-sexual?",71,73,topic_stance_votes_2
73,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"I think that is true of Americans.
I believe that if you are raised multi-lingual - from childhood, you pick up more languages much more easily. A friend of mine from Spain grew up speaking Spanish and Catalan and also spoke French by adulthood. He picked up English in matter of months. My cousins in Finland all spoke at least three langauages by junior high. My grandmother grew up speaking Finnish. Went to school and learned English before the end of her first year. In Morroco there are little children on the street who can speak 7+ languages.
I think its a matter of training your brain to accept multiple communication forms. In the US - we start this way way way too late. Immersion helps too - you learn much quicker when you HAVE to use the language.",68,74,topic_stance_votes_1
74,Do gay people decide to be gay or are they born gay?,gay marriage,attack,"Oh ok, so jesus said ""scare the hell out of people, look down upon them, and shun them because you hate them and my words are twisted anyways."" I really thought he said to love all people. Surew they are full of sin but who are you to judge them beacuse you too are a sinner. The only difference is that you have accepted Christ. THATS IT. No freacking money giving, no church drives, no club you have to join, no polical party you have to join, nothing. You see my a Christians example of how they live, that is the true form of evangelism, not screaming your head off and hitting them with a bible. i am not full of hate, I dont HATE gays, I instead pray that they may see the glory of Christ and turn from sin. Oh and I now see the full force of soulforce's ""equality"". they are suing Focus on the Family, why? I read the report they have givin and none of it is credible. Once again a double meaning,a twist of words. They cant stand Christians and yet, they say equality? Dr. James Dobson has never been aranting madman like Pat Robertson, he has been dedicated to strenghtening core values in the home. Not calling gays losers or fools or the such. The only reason I see this lawsuit is because they dont want to deal with Cristians. They want God out of the equaltion. As long as there is no one to tell them that what they are doing is wrong (meaning the bible or God), then there is no guilt, no felling of sin, nothing. See, it's a big example of covering your ears and saying ""la la la la la I can't hear you.""",18,75,topic_stance_votes_2
