,title,topic,stance,comment,parent_id,comment_id,viewpoint
37,Three cheers from the anti crowd!,abortion,attack,"A more accurate reflection of the Foley situation, IMO . . .
http://news.yahoo.com/s/ibd/20061002...006102issues01",37,38,topic_stance_votes_1
38,Three cheers from the anti crowd!,abortion,attack,"""more accurate reflection""???
ROFLMAO!
It ALLEGES democrats might have known something with no evidence shown...
(making vague references to anonymous ""enterprising blogs"" without giving ANY evidence isn't ""evidence"")
... and then the artfully tries to shine the spotlight on Democrats and ANYTHING ELSE BUT Foley and this current situation...
I guess by those standards, I find the following to be a rather ""accurate reflection"" of Foley...
http://www.armchairsubversive.com/
Yup. Sounds like an ""accurate reflection"" of Foley to me... :)",38,39,topic_stance_votes_2
39,Three cheers from the anti crowd!,abortion,attack,"I wonder if someone compiled a similar list of Democratic perverts. I'm sure that it wouldn't take long, given that bunch of miscreates. :)",39,40,topic_stance_votes_1
40,Three cheers from the anti crowd!,abortion,attack,27 years ago?,36,41,topic_stance_votes_2
41,Three cheers from the anti crowd!,abortion,support,This is getting pathetic. Using child molestation as a pawn in a political move is nastiness - whoever the perp. Foley isn't a molester because of his politics.,41,42,topic_stance_votes_2
42,Three cheers from the anti crowd!,abortion,support,"You're right. I can see all the comparisons of democrats and republicans coming to the surface. What one man does doesn't make right what another man does. Foley has revealed that he is gay. I say, ""So what?"" So is Barney Frank. At least he's honest about it.
All congressmen should reveal their sexual orientation so we might realize what and who we're voting for. He is just another point on the bell shaped curved within the group called 'Members of Congress'. No one should ever expect all congressmen to be lily white angels or of any particular mindset.
Why don't we start a separate thread on this topic rather than stretching this one away from its 'abortion' category?",42,43,topic_stance_votes_2
43,Three cheers from the anti crowd!,abortion,attack,"I'm sure that we in the Democratic party have our perverts as well, but we just find it impossible to keep up with the number of Republican perverts. How do you guys manage to amass such astounding numbers?",40,44,topic_stance_votes_2
44,Three cheers from the anti crowd!,abortion,attack,"Believe me, Barney Frank is nothing for the gay movement to be proud of, either. He's had his own problems with the law for fixing parking tickets.",43,45,topic_stance_votes_1
45,Three cheers from the anti crowd!,abortion,attack,"At the risk of maintaining this wide diversion from the thread's topic, I would like to point out that Mark Foley's child abuse and his sexuality are not the same thing. It doesn't matter what his sexuality is. It does matter that he was a sexual predator of teenage boys.",45,46,topic_stance_votes_2
46,Three cheers from the anti crowd!,abortion,attack,"Simone, are you going to sit there with a straight face and tell me that the Republican Party has more perverts than the Democratic Party? That's a stretch, even for YOU. emoticonXWow",44,47,topic_stance_votes_1
47,Three cheers from the anti crowd!,abortion,attack,"If you want to start comparing lists, I'm game.
I started the beginning of that one web-site's list.
What do you have on yours?
Or is just throwing out the allegation all you've got?
You claimed that amassing such a list for Democrats ""wouldn't take long""...
You willing to dedicate some time to put some proof behind your claims?
Or is most of your time going to be spent in empty claims, with no substantiation...",47,48,topic_stance_votes_2
48,Three cheers from the anti crowd!,abortion,support,Knock it off people. This is really pathetic. There are wicked folks everywhere.,48,49,topic_stance_votes_2
49,Three cheers from the anti crowd!,abortion,support,"Yea, being Democratic or republican just classifys you as right or wrong, but not a predator.
(ill bet someone is going to quote this and say ""omgz! yea, da republican party is right!!!11)",49,50,topic_stance_votes_2
50,Three cheers from the anti crowd!,abortion,attack,"Deal with it.
10. Sen. Daniel Inouye. The 82-year-old Hawaii Democrat was accused in the 1990s by numerous women of sexual harassment. Democrats cast doubt on the allegations and the Senate Ethics Committee dropped its investigation. 
9. Former Rep. Gus Savage. The Illinois Democrat was accused of fondling a Peace Corps volunteer in 1989 while on a trip to Africa. The House Ethics Committee decided against disciplinary action in 1990.
8. Rep. Barney Frank. The outspoken Massachusetts Democrat hired a male prostitute who ran a prostitution service from Frank’s residence in the 1980s. Only two Democrats in the House of Representatives voted to censure him in 1990.
7. Former Sen. Brock Adams. The late Washington Democrat was forced to stop campaigning after numerous accusations of drugging, assault and rape, the first surfacing in 1988.
6. Former Rep. Fred Richmond. This New York Democrat was arrested in 1978 for soliciting sex from a 16-year-old. He remained in Congress and won re-election—before eventually resigning in 1982 after pleading guilty to tax evasion and drug possession.
5. Former Rep. John Young. The late Texas Democrat increased the salary of a staffer after she gave in to his sexual advances. The congressman won re-election in 1976 but lost two years later. 
4. Former Rep. Wayne Hays. The late Ohio Democrat hired an unqualified secretary reportedly for sexual acts. Although he resigned from Congress, the Democratic House leadership stalled in removing him from the Administration Committee in 1976. 
3. Former Rep. Gerry Studds. He was censured for sexual relationship with underage male page in 1983. Massachusetts voters returned him to office for six more terms.
2. Former Rep. Mel Reynolds. The Illinois Democrat was convicted of 12 counts of sexual assault with a 16-year-old. President Bill Clinton pardoned him before leaving office.
1. Sen. Teddy Kennedy. The liberal Massachusetts senator testified in defense of nephew accused of rape, invoking his family history to win over the jury in 1991.
Aren't you sorry that you asked? :)",48,51,topic_stance_votes_1
51,Three cheers from the anti crowd!,abortion,attack,"0. Sen. Teddy Kennedy, the ultra liberal, untouchable, uninterruptable, liberal sleaze ball from Massachussetts murdered Mary Jo Kopecnie (sp) (his mistress de'jure) by leaving her to drown in a car that the drunkass Senator drove off a narrow bridge, leaving also her pantyhose in the glovebox....and he's been a Senator ever since.
The main difference between the Democrats and Republicans regarding perverts and unethical sleaze balls is that the Republicans generally kick them out while the Democrats continue to cheer them as heroes and send them back to Washington. There's likely just as many perverts in each group.",51,52,topic_stance_votes_2
52,Three cheers from the anti crowd!,abortion,attack,"I could have added Clinton to the laundry list, too, but I was sticking to Congress. :)",52,53,topic_stance_votes_1
53,Three cheers from the anti crowd!,abortion,support,Apaarently a lot of Demoncrats knew about Foley too; some (such as myself) find it highly suspcious that this scandal took place right before an election. From what I've read some people in the gay movement have known about Foley for a long time. Kind of makes it ring hollow when Dems are now acting like they only want to protect these young congressional pages.,53,54,topic_stance_votes_1
54,Three cheers from the anti crowd!,abortion,attack,"Is there anything substantiating this claim beyond claims of ""internet bloggers"" with none quoted?
And would you mind substantiating this claim as well?",54,55,topic_stance_votes_2
55,Three cheers from the anti crowd!,abortion,attack,"1) All we're proving is that there are people breaking the laws in both parties...
2) Have you been to the web-site I linked?
There are a lot more than just 10 listed there...",51,56,topic_stance_votes_2
56,Three cheers from the anti crowd!,abortion,attack,"http://www.americanthinker.com/artic...rticle_id=5907
http://news.yahoo.com/s/ibd/20061002...006102issues01
""As long ago as 1996, online commentators and articles in the alternative media had mentioned rumors that Foley is gay"" - http://en.wikipedia.org/wiki/Mark_Foley",55,57,topic_stance_votes_1
57,Three cheers from the anti crowd!,abortion,attack,"Please clarify. I couldn't find this on quick reading of the three links you provided. 
Did folks know he was gay or did they know he was a pervert?
Those are different.
Gays and dems are different, too.
What did people in your heterosexual movement know?",54,58,topic_stance_votes_2
58,Three cheers from the anti crowd!,abortion,attack,"No argument there. I only posted my list in the spirit of ""fair and balanced"". 
Not surprised. It also includes more than just Congress members, however. If we wanted to continue, I could start on Jesse Jackson, Marion Barry, etc., :)",56,59,topic_stance_votes_1
59,Three cheers from the anti crowd!,abortion,attack,"Ahhh...
The tactics of some how blindly toss out links, quoting nothing within the link...
I've come to realize that it's a sign that there is no smoking gun (and typically no smoke and no gun)...
The first link has, at best, this comment...
So the author finds it ""unlikely"", and that's the best we got...
Here's a news flash. Perhaps the owner of this ""utterly obscure blogsite"" was a fan of the Democratic candidate, and e-mailed him a copy of his findings along with posting it on his web-site...
A possibility... And such possibilities usually come from Jyoshu, but I guess ONLY IF it's an anti-gay perspective making gays look worse or anti-gays look better...
If this were a REAL news article, one could hope that somebody would actually ASK THE DEMOCRATIC CANDIDATE's group how they came by the information.
But to do that would be to give the democrats a say in this editorial's attempt to put a bad light on democrats. Couldn't have that... emoticonXDonno 
As for the second article...
It's in the BUSINESS section with author ""Ibd"". Investor's Business Daily? Inflammatory bowel disease? I'm leaning towards the latter...
It gives NOTHING of worth on the actual issue of Foley and your accusations. It asks questions of ""What did democrats know?"", which it doesn't even pretend to try to answer. (It does give plenty of innuendo though...)
It then proceeds to toss out names of Democrats who HAD NOTHING TO DO with this issue. Nothing at all.
So THIS is your proof of your allegations?
Two articles that HAVE NO EVIDENCE to back up your claim?
As I said, I'm coming to realize that when people just blindly toss out links, they are trying to hide something by just providing innuendo that they have substance.
I take it by your tactic of just tossing these links out that you're not even going to respond further to pretend they prove anything?
Or are you capable of showing how you think these articles in any way support your claims?
The issue was on Foley's PEDOPHILIA. Not whether or not he was gay...
This is completely irrelevant...",57,60,topic_stance_votes_2
60,Three cheers from the anti crowd!,abortion,attack,"The website initially pushing the Foley story was CREW (Citizens for Responsibillity and Ethics in Washington, IIRC). It received over $100k in support from the Open Society Institute, which is fronted by, you guessed it, GEORGE SOROS. Now, anybody that doesn't believe that the Foley scandal was orchestrated by Democratic operatives to maximize the negative impact on Republicans must be living on a mushroom farm. :) 
http://www.citizensforethics.org/index.php
http://www.soros.org/about",60,61,topic_stance_votes_1
61,Three cheers from the anti crowd!,abortion,support,"I wondered why I saw nothing about the Foley/Page brewha ..... silly me, I didn't look in the Abortion topic.",61,62,topic_stance_votes_1
62,Three cheers from the anti crowd!,abortion,attack,"Even if this were true, it DOES NOT MEAN anything.
Did Soros make Foley hit on the under-age boys?
No.
Is this proof that they knew of Foley's inclinations?
Hell no.
The whole ""Foley scandal was orchestrated by Democrats"" XXXX sounds about as mindless and ""conspiracy theory"" as saying that George Bush orchestrated 9/11.",61,63,topic_stance_votes_2
63,Three cheers from the anti crowd!,abortion,attack,"If the Foley scandal can be blamed on Democrats, then the Clinton/Lewinski scandal can be blamed on Republicans. You can't have it both ways. Republicans shouldn't dish it out if they can't take it.",61,64,topic_stance_votes_2
64,Three cheers from the anti crowd!,abortion,support,How about holding the individuals involved accountable and not pinning it on political parties?,64,65,topic_stance_votes_2
65,Three cheers from the anti crowd!,abortion,attack,"For additional surprise variety, EZ is again justifying Bush's destruction of Iraq and why we're still there in the Religion topic.",62,66,topic_stance_votes_2
66,Three cheers from the anti crowd!,abortion,support,"Individual personal accountability without political leveraging onto others in the same party who did not commit the offense?
What a bizarre idea... emoticonXHoho",65,67,topic_stance_votes_2
67,Three cheers from the anti crowd!,abortion,support,Extremely bizarre when considering how some posters value their political loyalties based on faith at the same level as their mythical belief systems.,67,68,topic_stance_votes_2
68,Three cheers from the anti crowd!,abortion,support,"You people are so immature.
Read my last post, BEING A DEMOCRAT OR A REPUBLICAN DOES NOT MAKE YOU A SEX OFFENDER!
It just classifys you as right or wrong.",68,69,topic_stance_votes_2
69,Three cheers from the anti crowd!,abortion,support,"Sartre has drunk too much of the Kool-Aid and now he's vomiting it up on the abortion pages.
Pages? Did I say, Pages? Freudian slip, I guess.",69,70,topic_stance_votes_2
70,Three cheers from the anti crowd!,abortion,support,Yet i couldnt help but chuckle at that.,70,71,topic_stance_votes_2
71,Three cheers from the anti crowd!,abortion,support,"When Republicans paint themselves as the party of morality and exploit any immoral act on a Democrats side to justify their claim, then it is more than reasonable to think that Democrats would similarly have a political say about the immoral acts of prominant Republicans.
I agree that the best system would be to only hold that person accountable which commits the immoral act and to not politicize such acts. However, if you hold those views, then you need to hold your own party accountable as well to such political exploitation. Otherwise, your views would be hypocritical.
On edit: I posted a bit too quickly without checking that it was you, jitobear, not jyoshu or jpsartre12 who was responding. Since, I think, you are a Democrat, the last paragraph was irrelevant to you. However, it stays valid for those Republicans who criticize the Democrats' reaction to the Foley scandal.",65,72,topic_stance_votes_2
72,Three cheers from the anti crowd!,abortion,support,I don't approve of either party politicizing and exploiting things like this. I am not a democrat - but I am a bleeding heart liberal and dems and independents tend to get my vote. :),72,73,topic_stance_votes_2
73,Three cheers from the anti crowd!,abortion,support,"Yes, im a bit more of a liberatarion, but dems get my vote. They're not perfect, but they're better than conservative right-wingers.",73,74,topic_stance_votes_2
74,Three cheers from the anti crowd!,abortion,attack,You're just jealous because MY mind still works. :p,70,75,topic_stance_votes_1
75,Three cheers from the anti crowd!,abortion,attack,I don't get how you think Democrats are closer to Libertarians than Conservative Republicans. Your logic escapes me. emoticonXConfused,74,76,topic_stance_votes_1
76,Three cheers from the anti crowd!,abortion,attack,"Not really. Im really on middle ground, maybe leaning a bit more to the left, but not all the way. The liberatarians seem to be pretty middle ground, so i can say that i agree with them.",76,77,topic_stance_votes_2
77,Three cheers from the anti crowd!,abortion,attack,"Depends on what your key issues are, I think. They tend to be more aligned with conservatives on money issues and liberals on social issues - so if you are fiscally conservative but pro-choice and pro-gay rights....it may be the best party for you.",76,78,topic_stance_votes_2
78,Three cheers from the anti crowd!,abortion,support,"This brings up a question for me. What is considered ""fiscally conservative"" nowadays? If it means being tight on the purse-strings then it appears that neither party is particularly good at balancing the budget - one spends on un-necessary military adventures (with a trend toward borrow and spend), the other is more open to social spending (with a tax and spend trend), and both engage in pork barrel spending.",78,79,topic_stance_votes_2
79,Three cheers from the anti crowd!,abortion,attack,"I don't even know if the libertarian party is pro-choice. www.l4l.org is a group of libertarians that say the logic choice for their party is pro-life. 
",79,80,topic_stance_votes_1
80,Three cheers from the anti crowd!,abortion,attack,"That group is called ""libertarians for life."" Rather dogmatic for libertarians.
Some interesting concepts and neologisms:
""A prenatal child"" ? Does that mean there are post-mortem elders?
""preborn"" Like a used car is pre-owned.
""depersonify "" I don't think that's the correct term, it is actually called ""disenbabyficationizing""
""evict their children from the crib or from the womb "" Yeah, those crib evictions are on the rise. Make sure you get an iron-clad nursery lease, not to mention a uterus contract.
Rather, sensational and propangandist sounding. The whole thing sounds LOT more ""life"" than ""libertarian"". A libertartian position would at least mention the woman involved.",80,81,topic_stance_votes_2
81,Three cheers from the anti crowd!,abortion,attack,"There are exceptions to every rule - but my, albeit limited, understanding of the libertarian party is they believe that government should keep its big fat butt out of as much as it can, including wallets, reproduction choices, religion, marriage, etc.",80,82,topic_stance_votes_2
82,Three cheers from the anti crowd!,abortion,support,The only woman involved is the one peddling her $25 non-tax deductible book and literature on the website.,81,83,topic_stance_votes_2
83,Three cheers from the anti crowd!,abortion,attack,Perhaps you should read the website before you go around critizing it.,81,84,topic_stance_votes_1
84,Three cheers from the anti crowd!,abortion,attack,"l4l agrees with this and they think the government allowing abortion violates their main principals of ""live and let live"".",82,85,topic_stance_votes_1
85,Three cheers from the anti crowd!,abortion,attack,"I read it.
I criticized it. 
What?
There are even stupider things in the website, like ""An open letter to Eddie Vedder"". WTF is that? This is a VERY narrowly focused group whose positions are not well thought out and written in a juvenile manner.",84,86,topic_stance_votes_2
86,Three cheers from the anti crowd!,abortion,attack,"lets say stuff and not back it up :)
The point is, there are many libertarians that believe their principals mean abortion is wrong.
Narrowly focused? Of course, they are talking about abortion...one issue.",86,87,topic_stance_votes_1
87,Three cheers from the anti crowd!,abortion,attack,"National Platform of the Libertarian Party
Adopted in Convention, July 2, 2006, Portland Oregon Official Website
",87,88,topic_stance_votes_2
88,Three cheers from the anti crowd!,abortion,support,Exactly why i like it.,82,89,topic_stance_votes_2
89,Three cheers from the anti crowd!,abortion,attack,"Sad, but true. emoticonXCry",79,90,topic_stance_votes_1
