,title,topic,stance,comment,parent_id,comment_id,viewpoint
33,Atheists - America's greatest threat?,existence of God,attack,"emoticonXBouncer Bingo. Humanity, IMHO, is both the source of good and the source of evil. Take a look at war, for example. It's horrible, it's evil, it brings out the worst in people. But it also brings out the best in people; self sacrifice, bravery, courage, loyalty, and on and on.",33,34,topic_stance_votes_1
34,Atheists - America's greatest threat?,existence of God,attack,"Depends what you are looking for, there is hope of a kind.
I think when the poll was taken, 'America' had very different meanings to some people. Is Atheism the greatest threat to a religiously dominant america-definitely. Actually to america itself - no, and would probably strengthen it in many ways not nessesarily by replace religion but if agnostism and atheism were dominant as the sciences and equal rights for all are embraced more openly throughout the country.",33,35,topic_stance_votes_1
35,Atheists - America's greatest threat?,existence of God,attack,"To sinjin:
Since you are an atheist, are you not also being religious? See, a religion is really just a set of beliefs. We must take the fact that God exists by faith, and you to must also take the fact that God doesn't exist by blind faith. That is how I see it. You also mentioned another thing about moral atheists being the more evolved things. My question is, why should rearranged molecules care for anything else, or why should they believe in the issues like justice? I personally just can't make any sense of why this would happen.",6,36,topic_stance_votes_2
36,Atheists - America's greatest threat?,existence of God,attack,"To billsco:
Need I remind you that it was the Bible believing scientists, such as Newton for example, who really made science take off in Europe. It is not the religious who try to limit knowledge or prevent us from ""soaring"" as you state, I don't think that there is any such person who wants to prevent scientific knowledge.",32,37,topic_stance_votes_2
37,Atheists - America's greatest threat?,existence of God,attack,"Hi epaphras faith,
We have the religious camp and the non-religious camp, as we can agree from your above statement. In which camp does religious hypocrisy live in?
regards",33,38,topic_stance_votes_1
38,Atheists - America's greatest threat?,existence of God,attack,"I'm going to take a stab at this one if I might. I'm sure sinjin will be along with a better response though.
No, because the beliefs are not defined. A religion is a defined set of concrete beliefs and precepts. An atheist is free to modify the beliefs, or completely change them, at any time. They are based solely on the individual. I see this posted a lot, and I suppose on some level there is some truth to it, but atheism is far from being a ""religion"" IMHO.
I can take the fact that God doesn't exist based on far more than blind faith. That's an incorrect statement. The simple fact that there is no physical evidence of his existance is pretty good proof that he doesn't exist. Of course I can never prove a negative, but the available evidence provides me with much more than blind faith upon which to base the decision that he doesn't exist.
As for why should an atheist care, I believe that's exactly Sinjin's point. If you are an atheist, there is no end reward, ie heaven, that you are striving for, and no punishment, ie hell, to fear. Therefore, an atheist living an exemplary life is doing so stricty of his/her own choosing, not for any selfish means or out of fear of punishment. To me, that is a more noble or ""evolved"" reason for doing so.
Waxy",36,39,topic_stance_votes_1
39,Atheists - America's greatest threat?,existence of God,attack,"Logic error alert.
This is common logic error number 70253AM-3xd4m, commonly made when attempting to deny the existence of the unknown.",39,40,topic_stance_votes_2
40,Atheists - America's greatest threat?,existence of God,attack,"You're on a logic tear jim, so please, enlighten me. 
Keep in mind, I also posted this that you didn't quote.
Waxy",40,41,topic_stance_votes_1
41,Atheists - America's greatest threat?,existence of God,attack,"Lack of physical evidence of the existence of something does not prove its non-existence. All it means is that you lack physical evidence. The evidence could be just around the corner or it could be hidden under a blanket you have yet to lift out of the way.
If your statement were true, it would make no sense for a detective to look for physical evidence of a murder as his current lack of possession of the evidence ""proves the murder did not happen"".
Whether or not something exists does not depend on your finding the evidence of its existence.
I'm not examining your posts for errors. That one just hit me in the face.
What ""available evidence"" do you have that God does not exist?",41,42,topic_stance_votes_2
42,Atheists - America's greatest threat?,existence of God,attack,"your kidding right?
First your analogy of the murder without evidence has confused me... wouldn't the evidence be the dead body hence murder?
and as far as proving God's existence is like proving aliens exist....
There is nothing tangible to say he does exist except for faith....and that is not solid proof....
I could easily equate that to Jim Jones telling me God exists",42,43,topic_stance_votes_1
43,Atheists - America's greatest threat?,existence of God,attack,"IMHO, we're (well you're) getting into technical semantics here, rather than dealing with reality. Ultimately of course you are correct, but what's your point? I clearly stated that I can't prove a negative.   
HOWEVER, is something more or less believable with or without physical evidence? If you have searched, as mankind has for thousands of years, for any proof of physical existance and found none, that, to me, is more compelling evidence that something doesn't exist than the word of someone that says it does. Not 100% proof, but strong evidence nonetheless.
As for your murder analogy, a person is dead, what other evidence of a murder do you want? It wouldn't be a murder investigation if someone wasn't dead, it would be a missing person's investigation.
I feel there's plenty of evidence to refute the validity of the Bible, the only ""proof"" that God exists, we won't get into that in this thread. There always the pie in the sky who, what, where, and when stuff too.
My personality dictates that I need some kind of proof or evidence before I believe in something, I'm a skeptic. I think that's inherent in most people with a scientific background. Nothing is taken to exist or be a fact until it can be physically proven in a repeatable experiment.
For those that are believers, they choose to accept something until someone proves otherwise. They dont' require proof, only faith.
Just two sides of the coin I guess, but to me, only one makes sense.
Waxy",42,44,topic_stance_votes_1
44,Atheists - America's greatest threat?,existence of God,attack,"dead body=murder? Here we go again.
I can't cite the case, but I know of one that proceeded without the body.",43,45,topic_stance_votes_2
45,Atheists - America's greatest threat?,existence of God,attack,But there is a definite change in the activities of an existing person. I don't know of any murder cases into the disappearance of someone who has never been seen in the first place,45,46,topic_stance_votes_1
46,Atheists - America's greatest threat?,existence of God,attack,"Technical semantics is where it's at. You're glazing over logic with some claims that you don't substantiate.
You said:
I asked:
What is your answer?
So what is the reality of this situation?",44,47,topic_stance_votes_2
47,Atheists - America's greatest threat?,existence of God,attack,"The reality jim, is that you don't carefully read a post before you respond.
You asked.
I responded.
I also provided this explanation for my reasoning.
So, what's your point again?
Waxy",47,48,topic_stance_votes_1
48,Atheists - America's greatest threat?,existence of God,attack,"The reality is that there is as much proof for God as the pink, man-eating hippo jumping on your screen as you read this. But really, lets not get side tracked here from the actual debate.
Is a religous population a lot easier to manipulate do you think? Given the absolute beleif in something that has no obvious facts backing it up, can this be applied to other things more easily? Or that it is relatively easy to twist religions to cover certain topics.
Is this even a good thing over the atheist mind set that would question everything the government is saying, or do these values not extend as far into politics?",47,49,topic_stance_votes_1
49,Atheists - America's greatest threat?,existence of God,attack,"Simply to point out your error in logic and your inability to expose ""available evidence"" that God does not exist. You shot with a half-cocked gun.
We have drifted away from the thread topic, the worth of Atheism. I think Atheists are amusing, therefore nice to have around.",48,50,topic_stance_votes_2
50,Atheists - America's greatest threat?,existence of God,attack,"Fortunately, yours wasn't loaded either. ;) 
I chose not to ""expose"" any evidence in this thread. Go to one to the thousand of threads here on Biblical inconsistenties, evolution, Noah, or any one of the other arguments that are commonplace. Why rehash that stuff here? Personally, I'm sick of, I've been down the road way too many times already. 
Why do you think atheists are amusing? Is it smug righteuosness, or do we just tell better jokes? 
Waxy",50,51,topic_stance_votes_1
51,Atheists - America's greatest threat?,existence of God,attack,"Disestablishment of proof that God exists is not the same as establishment of proof that God does not exist. You said you had ""available evidence"" that God does not exist. I am interested in seeing it.
It is amusing that you evade the issue.",51,52,topic_stance_votes_2
52,Atheists - America's greatest threat?,existence of God,attack,"I don't know why I continue to reply to this, so I'll just give it one more.
I see what you're saying jim, in fact, I think I've even agreed with the hairs your splitting regarding the logic. 
When dealing with an intangible item, the only available means to disprove it is to attack that which supports a belief in it, ie the Bible. If the Bible can be disproven, it may not prove God doesn't exist, but it sure eliminates any ""evidence"" that he does, or any reason for the belief that he does. 
Turns out it was the smug righteousness. I suspected as much, but I hoped it was my joke telling.
Waxy",52,53,topic_stance_votes_1
53,Atheists - America's greatest threat?,existence of God,support,"I think jimstrucking is right on this one. THere is no proof that god does not exist. The evidence could be seen to point both ways, depending on how much faith you have.
I voted neither/no opinion. I can see some definate downsides to a cuture heavil reliant on religion, particularly the christian religion (and yes, I am a christian). It is a great religion if you want to control people and keep the masses in poverty. It's unsefulness in this department was recognised fairly early on by the romans. IF I was the king of the world, I would DEFINATLY ant my people to be christians and to be taught things like ""give to ceasar what is ceasars"" and ""It is easier for a camel to pass through the eye of a needle than for a rich man to enter the kindom of heaven""
On the other hand, my personal experience has been that religious types are much easier to deal with, treat people more fairly and are more likely to do what is right simply for the fact that it is right. I think this comes from the teachings of most religion that god is watching, no matter how well you think you have coverd your misdeeds, and there will be an accouting. I also find that religious people have a better defined set of morals than athiests. I think this is because they have made a conscious decision to follow their god, whoever it may be, and for the most part the gods that people worship today are nice guy gods who want people to be nice to each other and honest and live a good life. It is true that people have used religion to justify a lot of evil, but lets not throw the baby out with the bath water.",45,54,topic_stance_votes_2
54,Atheists - America's greatest threat?,existence of God,attack,"You do have a sense of humor and I'm not being smug.
When it comes to logic, you should ALWAYS split hairs.
I won't attack the above quote because like you, I've had enough for one day.
Just remember:
Ayn Rand Says...
Existence exists - and the act of grasping that statement implies two corollary axioms: that something exists which one perceives and that one exists possessing consciousness, consciousness being the faculty of perceiving that which exists.
If nothing exists, there can be no consciousness: a consciousness with nothing to be conscious of is a contradiction in terms. A consciousness conscious of nothing but itself is a contradiction in terms: before it could identify itself as consciousness, it had to be conscious of something. 
If that which you claim to perceive does not exist, what you possess is not consciousness.
-- Ayn Rand, ""Galt's Speech,"" Atlas Shrugged 
Do you remember what Ayn Rand said on her death bed?
emoticonXBye",53,55,topic_stance_votes_2
55,Atheists - America's greatest threat?,existence of God,attack,"But there is no proof he does exist so your point is?
Faith is not tangible and is subjective matter.
I am not sure where you are meeting these athiests to come to such a conclusion... I have meet plenty of Christians that were terrible people should I judge all Christians because of a few bad eggs? 
Waxy touched upon this earlier and when he said that a moral athiest might be a bit more sincere since there is no fear of hell.....
hmmm all the athiests I know are great people, have families and a good set of ethics and morals
emoticonXWow",54,56,topic_stance_votes_1
56,Atheists - America's greatest threat?,existence of God,attack,I think the Born again Chisitains are more of a threat than Athiest are. (IMHO),56,57,topic_stance_votes_2
57,Atheists - America's greatest threat?,existence of God,support,"Get the heck off me, sglaine! Surely, you jest?",57,58,topic_stance_votes_2
58,Atheists - America's greatest threat?,existence of God,support,Haa Haa Just kidding.,58,59,topic_stance_votes_2
59,Atheists - America's greatest threat?,existence of God,attack,"While it may look like only the religious camp, I would say both. Even atheists engage in a kind of religious hypocrisy. The basic tenents subscribe to a philosophy of religion that leads one naturally to hypocrisy. It is impossible to say, I believe in nothing. Even that is a statement of belief. Atheism, philosophically speaking, is without logical merit. At least most religious stuff SAYS it is ""based on belief"". Atheism says it is based on NON BELIEF which is impossible. One simply must believe in some things. We are finite in our perceptions and must believe in things in order to function. It is the nature of human nature.",38,60,topic_stance_votes_2
60,Atheists - America's greatest threat?,existence of God,attack,"Depends how you define it really, I would atheism is more applying the same laws to religion that you would apply to anything else with respect to whether you beleive it or not rather than disbelieving purely on faith. While beleif in some things is essential, disbeleiving in others is equally important otherwse you end up in the bizarre position of utterly beleiving in two completely contradictory things with no hope of combining the two.",60,61,topic_stance_votes_1
61,Atheists - America's greatest threat?,existence of God,attack,"I think you're misrepresenting atheism. It is simply the rejection of the Christian god, as understood and formulated by religious institutions through any number of creeds.
I believe in a lot of things which may prove to be wrong. I believe in the goodness of humans and their ability to adapt and survive, for instance, despite the daily headlines, and in spite of the nearly universal apocalyptic bent of most Christians. 
To say the church's and its leader's messages are ""based on belief"" has not been my observation. I haven't heard Billy Graham deliver a sermon entitled, ""Jesus Saves, According To My Best Guess"". Nor has the infallible Pope issued any encyclical that I'm aware of where he states, ""In my humble opinion, priests should remain celibate"". They instead want their listeners to believe the message has been personally delivered by God to them, and they are reporting it verbatim, without delay, and will result in the most serious of consequences to one who rejects the pronouncement. 
That is what atheists don't believe in.",60,62,topic_stance_votes_1
62,Atheists - America's greatest threat?,existence of God,support,"It isn't just a rejection of a christian god, but any god. Hence a-theism.
Personally I believe atheism should be considered a religion, it is in the end a set of beliefs like any other.",62,63,topic_stance_votes_1
63,Atheists - America's greatest threat?,existence of God,attack,Atheism has no boundary's how in the heck can you call it a religion? Please explain further.,63,64,topic_stance_votes_2
64,Atheists - America's greatest threat?,existence of God,support,"Hi Phunting,
You're correct. I was writing in the context of this thread I suppose, on American society.
regards",63,65,topic_stance_votes_1
65,Atheists - America's greatest threat?,existence of God,attack,"You are misrepresenting the nature of the infallibility of the Pope here. Maximus posted a link with a good description of the nature of the infallibility of the Pope. You'll find it here, along with some discussion on the topic:
http://4forums.com/political/showthr...2221#post42221",62,66,topic_stance_votes_2
66,Atheists - America's greatest threat?,existence of God,attack,"I don't quite see your point, how do you mean boundaries? What do boundaries have to do with something being a religion?
I consider Atheism to be a belief as to the nature of god (specifically that his nature is as a fictitious entity). Now it is not an organised religion in this, but that does not mean that it cannot be considered one.",64,67,topic_stance_votes_1
67,Atheists - America's greatest threat?,existence of God,support,"I see, 
Appologies if I was being pedantic then.",65,68,topic_stance_votes_1
68,Atheists - America's greatest threat?,existence of God,attack,"Hi bootfitter,
Here's a quote from the Catholic Encyclopedia which Maximus included in his post on the definition of papal infallibility: 
""...that infallibility means more than exemption from actual error; it means exemption from the possibility of error..."" 
Wow, nice job if you can get it. ""And so you peasants, in conclusion I hereby pronounce that I thought I was wrong once, but I was mistaken. But as you can see, I couldn't be mistaken either because...""",66,69,topic_stance_votes_1
69,Atheists - America's greatest threat?,existence of God,attack,"Again, you are misrepresenting the concept and taking it out of context. The infallibility of the Pope is in reference to when he proclaims by a definitive act some doctrine of faith or morals. It does not mean that the Pope is free from all error, or free from the possibility of error. It means that the Pope is free from the possibility of error when proclaiming doctrine of faith or morals. 
There has never been an infallible proclamation that has been revoked. If there were, it would be proof that the concept of papal infallibility is in error.",69,70,topic_stance_votes_2
70,Atheists - America's greatest threat?,existence of God,attack,"How could there be a revocation if it's limited to faith and morals and the sitting pope must be the one to break the news? Of course the pope in the late 19th century, when this doctrine came into being, intended infallibility to include all areas of human concern but had already been shown to be wrong in science for one. He wished to shut the mouths of kings and critics forever with one proclamation. The mistake was making it retroactive to the first pope and there are a number of bone-headed mistakes along the way I believe.",70,71,topic_stance_votes_1
71,Atheists - America's greatest threat?,existence of God,attack,"The concept of papal infallibility did not 'come into being' in the late 19th century, though that's perhaps when it was formalized.
As you are discussing the topic, it is clear that you do not have an understanding of what papal infallibility means. It has nothing to do with the trial of Galileo or any of the bone-headed mistakes of individuals who served as Pope. It doesn't even have anything to do with things like the Roman Catholic Church's position regarding the gender of priests. If you have any desire to better understand that which you are arguing against, you may wish to do a bit more research.
Looking at the situation from the viewpoint of a faithful member of the Roman Catholic Church, papal infallibility makes perfect sense. Assuming a God exists, and assuming that Jesus died for our sins and started a church on earth, and assuming that Jesus promised He would never allow the Church to stray (as indicated by scripture), then papal infallibility is one way Jesus keeps this promise. From a different perspective outside of the RCC, papal infallibility really has no impact on anyone, because only if you believe in the first place does papal infallibility have any impact.",71,72,topic_stance_votes_2
72,Atheists - America's greatest threat?,existence of God,attack,"Yikes, that's a potential can of worms.
Waxy",72,73,topic_stance_votes_1
73,Atheists - America's greatest threat?,existence of God,attack,"Papal infallibility became official Catholic dogma in 1870, quite late. The idea was around previous. So? Was that period then non-papal infallibility?
And you may wish to broaden yours if you're interested in pursuing truth wherever it leads.
I'm sorry I don't understand where you're coming from.",72,74,topic_stance_votes_1
74,Atheists - America's greatest threat?,existence of God,attack,What it means is that it has no boundary's because they do not believe in religion they don't want religion just because now some fruity yuppies decide that Atheism should be a religion I disagree with that concept.,67,75,topic_stance_votes_2
